GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_PYRIMIDINE_RIBONUCLEOSIDE_METABOLIC_PROCESS	32	13	2.73570440874e-05	0.000487372881814	CTPS1:UCK2:NME7:NME4:NME1:NME1-NME2:CAD:APOBEC3G:UMPS:ENTPD4:AK3:UCK1:UPRT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PYRIMIDINE_RIBONUCLEOSIDE_METABOLIC_PROCESS
GO_GENE_SILENCING_BY_RNA	139	36	2.77659944674e-05	0.00049267980583	NDC1:MOV10:TDRKH:NUP133:NUP98:NUP160:POLR2G:AAAS:NUP107:RAN:METTL3:NUP93:POLR2C:SEH1L:TSN:POLR2D:NUP35:DGCR8:POLR2F:NUP210:POLR2H:NCBP2:NUP54:NUP155:HIST1H3F:HIST1H4I:HIST1H3I:HIST1H3J:XPO5:NUP43:NUPL2:HNRNPA2B1:SND1:NUP205:NCBP1:NUP188	http://www.broadinstitute.org/gsea/msigdb/cards/GO_GENE_SILENCING_BY_RNA
GO_DNA_DAMAGE_RESPONSE_DETECTION_OF_DNA_DAMAGE	36	14	2.87540637991e-05	0.000508179390489	DTL:PARP1:POLD3:RPS3:MRPS35:RFC5:MRPS11:MRPS26:PCNA:RAD18:RFC4:RFC1:POLD2:RFC2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DNA_DAMAGE_RESPONSE_DETECTION_OF_DNA_DAMAGE
GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	57	19	2.96755615942e-05	0.00052238409219	UTP11L:WDR3:UTP14C:FCF1:RPS17:RPS17L:MRPS11:CIRH1A:NOB1:UTP6:UTP18:NOL11:RPS16:RPS19:RPS5:RPSA:LSM6:NOM1:TSR2:UTP14A	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS
GO_NEGATIVE_REGULATION_OF_RNA_SPLICING	25	11	3.31582059262e-05	0.00058138261458	SRSF10:SRSF4:PTBP2:TMBIM6:RPS26:RNPS1:PTBP1:U2AF2:SRSF7:HNRNPA2B1:RBMX	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_RNA_SPLICING
GO_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY	15	8	3.36769091101e-05	0.000583557690673	CCT4:CCT8:SHQ1:RUVBL1:CCT5:TCP1:CCT6A:DKC1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY
GO_DNA_REPLICATION_CHECKPOINT	15	8	3.36769091101e-05	0.000583557690673	CLSPN:DNA2:TIPIN:TICRR:NAE1:CDT1:CDC6:RAD17	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DNA_REPLICATION_CHECKPOINT
GO_GUANOSINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS	15	8	3.36769091101e-05	0.000583557690673	NME7:NME4:NME1:NME1-NME2:IMPDH2:GMPS:IMPDH1:HPRT1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_GUANOSINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS
GO_HISTONE_H3_ACETYLATION	45	16	3.92351475105e-05	0.000674601218436	MEAF6:TADA1:LDB1:ELP4:TAF6L:BRCA2:CCDC101:TADA2A:SUPT7L:POLE4:ING5:BRD1:JADE1:ELP3:POLE3:WDR5	http://www.broadinstitute.org/gsea/msigdb/cards/GO_HISTONE_H3_ACETYLATION
GO_CENTROSOME_CYCLE	45	16	3.92351475105e-05	0.000674601218436	SASS6:KIF11:CDK2:CENPJ:BRCA2:TUBGCP3:TUBGCP5:TUBGCP4:CEP152:CCP110:KIAA0753:BRCA1:CEP250:PLK4:TUBE1:CDK5RAP2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CENTROSOME_CYCLE
GO_REGULATION_OF_TELOMERE_MAINTENANCE	67	21	3.93953563098e-05	0.00067474054282	PARP1:NAT10:MRE11A:NABP2:HNRNPC:ACD:SMG6:ERCC1:CCT4:XRCC5:CCT8:GNL3:CCT5:TCP1:MAP3K4:CCT6A:POT1:PINX1:MYC:HDAC8:DKC1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_TELOMERE_MAINTENANCE
GO_TRANSLESION_SYNTHESIS	41	15	4.13824559368e-05	0.000706048363599	DTL:SPRTN:POLD3:RFC5:POLE2:USP10:USP43:PCNA:UBA7:RFC4:RFC1:PRIMPOL:POLK:POLD2:RFC2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_TRANSLESION_SYNTHESIS
GO_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX	22	10	4.40052720251e-05	0.00074631050306	EIF2D:EIF3F:DENR:TICRR:EIF3CL:EIF3C:EIF3G:EIF3K:EIF3D:EIF4H	http://www.broadinstitute.org/gsea/msigdb/cards/GO_FORMATION_OF_TRANSLATION_PREINITIATION_COMPLEX
GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS	96	27	4.40787537876e-05	0.00074631050306	AKR1A1:CPT2:ACADM:ABCD3:PHYH:ECHS1:CPT1A:ACAD8:CRYL1:IVD:SORD:ECI1:GOT2:NUDT19:ECH1:LIPE:HADHB:PEX13:MCEE:SLC25A17:XYLB:ACOX3:HADH:HSD17B4:ECI2:PEX2:SLC27A4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MONOCARBOXYLIC_ACID_CATABOLIC_PROCESS
GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS	201	47	4.43968006012e-05	0.000748837290749	ACOT7:PPT1:B4GALT2:AKR1A1:SCD:ACSL5:APIP:PDHX:EXT2:B3GNT1:GSTP1:LIPT2:DLAT:EIF2B1:MTHFD1:ACOT1:ACOT2:ACOT4:ACLY:XYLT2:ACSF2:FASN:CNDP2:MRI1:TECR:ADI1:MAT2A:ACSL3:B3GNT7:ACSS1:AHCY:SLC25A1:PDHB:ENOPH1:MGST2:SLC35B3:SLC35B2:ELOVL5:MPC1:GGCT:DLD:CSGALNACT1:MTAP:OGN:PDHA1:ACOT9:ACSL4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_SULFUR_COMPOUND_BIOSYNTHETIC_PROCESS
GO_MONOSACCHARIDE_METABOLIC_PROCESS	202	47	5.07353664665e-05	0.000852507900172	ENO1:PGD:AKR1A1:OMA1:PFKP:NUDT5:PGAM1:DAK:LRP5:CPT1A:INPPL1:DLAT:GAPDH:TPI1:CRYL1:AKT1:SORD:GALK2:ADPGK:GDPGP1:GOT2:ENO3:GAA:MAN2B1:GPI:RBKS:MDH1:RPE:POFUT1:SLC25A1:GLB1:XYLB:NISCH:TKT:PDHB:SERP1:MAN2B2:PGM2:GNPDA2:AIMP1:PRKAA1:FUCA2:MDH2:SLC25A13:PDHA1:PDK3:PGK1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MONOSACCHARIDE_METABOLIC_PROCESS
GO_MONOSACCHARIDE_CATABOLIC_PROCESS	59	19	5.23715441314e-05	0.000876679885913	ENO1:AKR1A1:PFKP:NUDT5:PGAM1:DAK:LRP5:GAPDH:TPI1:CRYL1:SORD:ENO3:GPI:RBKS:RPE:GLB1:XYLB:PGM2:PGK1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MONOSACCHARIDE_CATABOLIC_PROCESS
GO_GENE_SILENCING	208	48	5.39119966949e-05	0.00089774451357	NDC1:MOV10:TDRKH:NUP133:HELLS:NUP98:NUP160:POLR2G:AAAS:NUP107:RAN:METTL3:BAHD1:NUP93:POLR2C:SEH1L:DNMT1:DPY30:TSN:POLR2D:HAT1:NUP35:DGCR8:POLR2F:NUP210:POLR2H:NCBP2:NUP54:H2AFZ:SMARCA5:NUP155:SIRT5:HIST1H3F:HIST1H4I:HIST1H2AH:HIST1H3I:HIST1H3J:XPO5:HDAC2:NUP43:NUPL2:HNRNPA2B1:SND1:NUP205:NCBP1:NUP188:MSL3:SUV39H1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_GENE_SILENCING
GO_RRNA_MODIFICATION	26	11	5.4034667521e-05	0.00089774451357	METTL15:NAT10:FDXACB1:METTL16:FTSJ3:NOP58:NOP56:GAR1:TFB1M:FTSJ2:DKC1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RRNA_MODIFICATION
GO_FATTY_ACID_CATABOLIC_PROCESS	73	22	5.54026571114e-05	0.000917038010993	CPT2:ACADM:ABCD3:PHYH:ECHS1:CPT1A:ACAD8:IVD:ECI1:NUDT19:ECH1:LIPE:HADHB:PEX13:MCEE:SLC25A17:ACOX3:HADH:HSD17B4:ECI2:PEX2:SLC27A4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_FATTY_ACID_CATABOLIC_PROCESS
GO_CELL_CYCLE_G2_M_PHASE_TRANSITION	138	35	5.61876907196e-05	0.000917116720048	CKAP5:CEP57:CHEK1:CDK2:NEDD1:CENPJ:MNAT1:HSP90AA1:HAUS2:CEP152:CCP110:YWHAE:HAUS1:DNM2:AKAP8:HAUS5:PPP2R1A:DCTN1:DYNC1I2:MAPRE1:CEP250:CHEK2:SFI1:CDC25A:CEP70:HAUS3:PLK4:SKP2:CEP41:CUL1:TAF2:HAUS6:CEP78:CDK5RAP2:ODF2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELL_CYCLE_G2_M_PHASE_TRANSITION
GO_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS	19	9	5.62343886053e-05	0.000917116720048	MTOR:UCK2:ALDH6A1:TYMS:CAD:CPS1:UMPS:UCK1:UPRT	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PYRIMIDINE_NUCLEOBASE_METABOLIC_PROCESS
GO_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_	19	9	5.62343886053e-05	0.000917116720048	ERI3:EXOSC8:ERI2:FTSJ3:WDR12:RPSA:EXOSC7:EXOSC9:EXOSC2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MATURATION_OF_5_8S_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA_
GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	19	9	5.62343886053e-05	0.000917116720048	CTPS1:UCK2:NME7:NME4:NME1:NME1-NME2:TYMS:CAD:UCK1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS
GO_MATURATION_OF_SSU_RRNA	42	15	5.85279243088e-05	0.000951025173018	WDR3:UTP14C:FCF1:MRPS11:CIRH1A:NOB1:UTP6:UTP18:NOL11:RPS16:RPS19:RPSA:LSM6:TSR2:UTP14A	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MATURATION_OF_SSU_RRNA
GO_NEGATIVE_REGULATION_OF_DNA_REPLICATION	55	18	5.96390240188e-05	0.000965542739224	GTPBP4:FBXO18:NAT10:MRE11A:BRCA2:HNRNPC:CDAN1:TIPIN:BLM:ACD:CDC6:CHEK2:NF2:RAD17:POT1:PINX1:TTF1:SMC1A	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NEGATIVE_REGULATION_OF_DNA_REPLICATION
GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	34	13	6.20344346067e-05	0.00100067182515	AK2:MUTYH:ADK:DERA:UNG:NUDT15:DUT:NTHL1:NT5M:SHMT1:TYMS:ADA:MBD4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS
GO_CELLULAR_LIPID_METABOLIC_PROCESS	903	161	6.51123087389e-05	0.00104651522306	FAM213B:ACOT7:DHDDS:MECR:INPP5B:PPT1:PIK3R3:CPT2:ALG6:ACADM:ST6GALNAC3:PIGK:ABCD3:PMVK:GBA:PIGM:PIGC:SOAT1:BPNT1:DEGS1:ARV1:GNPAT:IDI1:AKR1C3:PHYH:SCD:GPAM:ACSL5:ECHS1:PTDSS2:PGAP2:SMPD1:FAR1:PTPMT1:FADS2:FADS1:CPT1A:INPPL1:LIPT2:ALG8:MTMR2:ALG9:ALG9:DPAGT1:ACAD8:ADIPOR2:LPCAT3:CERS5:CRYL1:ALG5:DHRS4:SPTSSA:DDHD1:SGPP1:ACOT1:ACOT2:ACOT4:GALC:DEGS2:IVD:PIGB:PTPLAD1:HEXA:PGP:ECI1:ACSM1:PEMT:PIGW:PGAP3:ACLY:BRCA1:ACSF2:GRB2:PGS1:FASN:VAPA:MPPE1:ACAA2:PIGN:CSNK1G2:TECR:SIN3B:ISYNA1:NUDT19:ECH1:LIPE:PPP2R1A:RDH13:SLC27A5:HADHB:LCLAT1:PEX13:MCEE:RETSAT:GPAT2:INSIG2:CPS1:PECR:ACSL3:INPP5D:ACSS1:ABHD12:PIGU:PLCG1:FITM2:PIGT:PIGP:CECR5:SLC25A17:PPARA:TAMM41:GLB1:SACM1L:RPP14:POGLUT1:PLSCR1:PLD1:ALG3:PCYT1A:PIGG:FGFR3:ACOX3:SRD5A3:AASDH:ADH5:HADH:PLA2G12A:MGST2:CBR4:SRD5A1:PRKAA1:HMGCR:HSD17B4:ECI2:MBOAT1:HSD17B8:ELOVL5:PDSS2:SMPD2:FIG4:FAM126A:DLD:AGPAT5:DDHD2:AGPAT6:RDH10:PEX2:TMEM55A:PTDSS1:EFR3A:ACER2:SPTLC1:NANS:ALG2:PTGR1:UGCG:SLC27A4:INPP5E:PNPLA4:MTMR8:ACSL4:TAZ	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_LIPID_METABOLIC_PROCESS
GO_ORGANIC_ACID_CATABOLIC_PROCESS	204	47	6.59576203386e-05	0.00105627438203	AKR1A1:CPT2:ACADM:ABCD3:PHYH:ECHS1:ASRGL1:CPT1A:ACAD8:CRYL1:ACOT4:ALDH6A1:IVD:SORD:ECI1:QPRT:GOT2:GCSH:SHMT1:AFMID:ENOSF1:NUDT19:ECH1:LIPE:BCAT2:HADHB:PEX13:MCEE:ABHD12:AHCY:SLC25A17:XYLB:AMT:MCCC1:ACOX3:QDPR:PPAT:HADH:HSD17B4:PCYOX1L:PHYKPL:ECI2:DDO:HIBADH:DLD:PEX2:SLC27A4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ORGANIC_ACID_CATABOLIC_PROCESS
GO_FATTY_ACID_BETA_OXIDATION	51	17	6.71872875195e-05	0.00106941651295	CPT2:ACADM:ABCD3:ECHS1:CPT1A:ACAD8:IVD:ECI1:NUDT19:ECH1:HADHB:SLC25A17:ACOX3:HADH:HSD17B4:ECI2:PEX2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_FATTY_ACID_BETA_OXIDATION
GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	16	8	6.77425699141e-05	0.00106941651295	MTOR:HSP90AA1:DNM2:NCKAP1:RAC2:BRK1:TWF2:FSCN1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY
GO_ISOTYPE_SWITCHING	16	8	6.77425699141e-05	0.00106941651295	EXO1:LIG4:ERCC1:MSH2:MSH6:HSPD1:MLH1:RNF8	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ISOTYPE_SWITCHING
GO_DNA_LIGATION	16	8	6.77425699141e-05	0.00106941651295	PARP1:MGMT:HMGB1:LIG4:PARP2:TOP2A:PARP3:XRCC4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DNA_LIGATION
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	261	57	7.01124407559e-05	0.00110090619233	ICMT:ATG4C:SSR2:PEX19:BLZF1:SRP9:TSPAN14:RPL27A:RPS3:RPS26:RPLP0:OXA1L:RPS29:TIMM9:HSP90AA1:SRP14:RAB8B:RPLP1:RPS17:RPS17L:RPL13:RPL26:RPL23A:FLOT2:RPL27:NSF:RPL17:RPL36:RPS16:RPS19:RPL18:RPS9:RPS5:TTC7A:RPL37A:WRB:BID:TOMM22:RPL3:SAMM50:RPL32:RPSA:RPL29:SRPRB:SSR3:NUP54:RPL34:NUP155:RPS23:HSPA4:RPL26L1:PEX3:EZR:TOMM7:FAM126A:EFR3A:RPL8:RPL35	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE
GO_ATP_DEPENDENT_CHROMATIN_REMODELING	74	22	7.02336457237e-05	0.00110090619233	APITD1:HDAC1:RBBP4:NASP:ITGB3BP:ANP32E:SYCP3:HNRNPC:CASC5:SMARCD2:SMARCA4:MIS18A:SMARCB1:RUVBL1:ACTL6A:SMARCA5:CENPU:CENPH:HIST1H4I:RNF8:HDAC2:RBBP7	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ATP_DEPENDENT_CHROMATIN_REMODELING
GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	161	39	7.36278168503e-05	0.00112920529241	HDAC1:RBBP4:MEAF6:MUC1:EXO1:DNA2:SSRP1:MRE11A:CHEK1:CDK2:RFC5:RNF34:SETD8:TTC5:SUPT16H:AKT1:BLM:RRN3:TOP3A:BRCA1:RBBP8:BARD1:ING5:TP53RK:CHEK2:ATRIP:RFC4:RAD1:PRKAA1:RAD17:EEF1E1:TAF11:HDAC2:RFC2:CDK5:WRN:TAF2:RBBP7:TAF9B	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR
GO_PENTOSE_PHOSPHATE_SHUNT	13	7	7.3831658533e-05	0.00112920529241	PGD:TPI1:DERA:PGLS:RPE:TKT:PGM2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PENTOSE_PHOSPHATE_SHUNT
GO_REGULATION_OF_DNA_DAMAGE_CHECKPOINT	13	7	7.3831658533e-05	0.00112920529241	RNASEH2B:RFWD3:THOC1:CHEK2:THOC5:RINT1:CCAR2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_DNA_DAMAGE_CHECKPOINT
GO_MITOCHONDRIAL_RNA_PROCESSING	13	7	7.3831658533e-05	0.00112920529241	TRIT1:SUPV3L1:TRMT5:TRMT61B:PNPT1:TRNT1:TRMT10C	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOCHONDRIAL_RNA_PROCESSING
GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	13	7	7.3831658533e-05	0.00112920529241	ZW10:CHAMP1:CASC5:GSG2:MIS12:SPDL1:MTBP	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION
GO_S_ADENOSYLHOMOCYSTEINE_METABOLIC_PROCESS	13	7	7.3831658533e-05	0.00112920529241	ICMT:APIP:PEMT:GAMT:DNMT1:MRI1:AHCY	http://www.broadinstitute.org/gsea/msigdb/cards/GO_S_ADENOSYLHOMOCYSTEINE_METABOLIC_PROCESS
GO_RRNA_3_END_PROCESSING	13	7	7.3831658533e-05	0.00112920529241	ERI3:EXOSC8:ERI2:RPSA:EXOSC7:EXOSC9:EXOSC2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RRNA_3_END_PROCESSING
GO_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	23	10	7.40754598941e-05	0.00112920529241	PLOD1:APIP:AASDHPPT:EIF2B1:MTHFD1:GOT2:MRI1:ADI1:ENOPH1:MTAP	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS
GO_REGULATION_OF_CELL_CYCLE_PROCESS	557	106	7.98738020702e-05	0.00121342529446	CDC42:RCC1:CLSPN:CDC7:MUC1:KIF14:CENPF:UBE2D1:ECD:KIF20B:KIF11:RBM14:LRP5:CCND1:ANAPC15:MRE11A:ZW10:CHEK1:PHB2:CDK2:MDM1:ANAPC7:CIT:ANAPC5:KNTC1:ZNF268:CENPJ:BRCA2:RNASEH2B:RAD51B:PPP2R5C:AKT1:TIPIN:PSMA4:FANCI:TICRR:BLM:NUBP1:CCP110:LCMT1:SH2B1:NAE1:RFWD3:FBXO31:CDT1:GSG2:MYBBP1A:CRLF3:CDC6:PSME3:BRCA1:DBF4B:RAD51C:TRIM37:PSMC5:THOC1:INSR:SMARCA4:ERCC2:PRMT1:PPP2R1A:MSH2:XPO1:ERCC3:PRPF40A:CTDSP1:PCNA:E2F1:PRMT2:BID:RANBP1:CHEK2:THOC5:DYNC1LI1:GORASP1:RASSF1:PARP3:CHMP2B:SPICE1:RNF4:ANAPC4:MAD2L1:PLK4:JADE1:ANAPC10:PLRG1:RAD1:ANKRD32:CAST:CUL7:CUL9:PHIP:ANLN:PSMC2:RINT1:CUL1:CDK5:CCAR2:FBXO43:MTBP:ZNF16:CDK5RAP2:PSMB7:SMC1A:HDAC8:HMGN5	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CELL_CYCLE_PROCESS
GO_NON_RECOMBINATIONAL_REPAIR	70	21	8.32032087899e-05	0.00125969090168	DCLRE1A:MRE11A:RAD52:XRCC6BP1:UBE2N:LIG4:BRCA1:RBBP8:RNF138:SUMO1:BARD1:XRCC5:MLH1:POLQ:WHSC1:XRCC4:HIST1H4I:RNF8:PAXIP1:POLA1:BRCC3	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NON_RECOMBINATIONAL_REPAIR
GO_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS	27	11	8.53577823579e-05	0.00128791538279	EXO1:UNG:LIG4:ERCC1:MSH2:MSH6:HSPD1:CTNNBL1:MLH1:POLQ:RNF8	http://www.broadinstitute.org/gsea/msigdb/cards/GO_SOMATIC_DIVERSIFICATION_OF_IMMUNOGLOBULINS
GO_BASE_EXCISION_REPAIR	39	14	8.72600209362e-05	0.00130772112457	MUTYH:PRMT6:DNA2:UNG:POLE:HMGB1:PARP2:POLG:NTHL1:POLQ:MBD4:NEIL3:HMGA1:WRN	http://www.broadinstitute.org/gsea/msigdb/cards/GO_BASE_EXCISION_REPAIR
GO_REGULATION_OF_CENTROSOME_CYCLE	39	14	8.72600209362e-05	0.00130772112457	KIF11:RBM14:CHEK1:MDM1:CENPJ:NUBP1:BRCA1:TRIM37:XPO1:RANBP1:CHMP2B:SPICE1:PLK4:CDK5RAP2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CENTROSOME_CYCLE
GO_FATTY_ACID_METABOLIC_PROCESS	292	62	8.781852664e-05	0.00131165987938	FAM213B:ACOT7:MECR:CPT2:ACADM:ABCD3:DEGS1:AKR1C3:PHYH:SCD:GPAM:ACSL5:ECHS1:FADS2:FADS1:CPT1A:LIPT2:ACAD8:ADIPOR2:CRYL1:ACOT1:ACOT2:ACOT4:IVD:PTPLAD1:ECI1:ACSM1:ACLY:BRCA1:ACSF2:FASN:ACAA2:TECR:NUDT19:ECH1:LIPE:SLC27A5:HADHB:PEX13:MCEE:PECR:ACSL3:ACSS1:SLC25A17:PPARA:RPP14:ACOX3:AASDH:HADH:MGST2:CBR4:PRKAA1:HSD17B4:ECI2:HSD17B8:ELOVL5:DLD:AGPAT6:PEX2:PTGR1:SLC27A4:ACSL4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_FATTY_ACID_METABOLIC_PROCESS
GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS	75	22	8.85080526899e-05	0.00131752255615	PLOD1:ALDH18A1:APIP:AASDHPPT:SHMT2:EIF2B1:MTHFD1:GOT2:SRR:SHMT1:GAMT:MRI1:ADI1:CAD:CPS1:ATIC:AHCY:GART:ENOPH1:DHFR:PSPH:MTAP	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS
GO_DNA_DOUBLE_STRAND_BREAK_PROCESSING	20	9	9.88789207812e-05	0.00146697957386	DNA2:MRE11A:RAD52:UBE2N:BLM:BRCA1:RBBP8:RNF138:BARD1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_DNA_DOUBLE_STRAND_BREAK_PROCESSING
GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC	57	18	0.000103584980861	0.00153167658366	RNASEL:TSEN15:EXO1:RPP30:POP5:RNASEH2B:NOB1:SMG6:TSEN54:ELAC1:RNASEH1:CPSF3:DGCR8:TSEN2:RPSA:RPP14:DBR1:POP1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC
GO_REGULATION_OF_MICROTUBULE_BASED_PROCESS	242	53	0.000109215620287	0.00160956973951	CDC42:STMN1:RCC1:ASPM:KIF11:LZTS2:FAM175B:CKAP5:ARL2:RBM14:RPS3:CHEK1:FKBP4:ASUN:MDM1:RAN:SKA3:CENPJ:CKAP2:PIBF1:TUBGCP3:TUBGCP5:HAUS2:TUBGCP4:NUBP1:BRCA1:TRIM37:SKA2:CCDC40:TBCD:HAUS1:HAUS5:PPP2R1A:XPO1:MAPRE1:CEP250:RANBP1:CHEK2:GAS2L1:MYH9:MLH1:PARP3:CHMP2B:SPICE1:HAUS3:RNF4:PLK4:EZR:KIAA0196:HAUS6:CDK5RAP2:ABL1:SMC1A	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_MICROTUBULE_BASED_PROCESS
GO_MITOCHONDRIAL_GENOME_MAINTENANCE	24	10	0.00012012560841	0.00175867062345	PARP1:DNA2:MRPL17:POLG:TEFM:MPV17:MRPL39:OPA1:PRIMPOL:SLC25A4	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOCHONDRIAL_GENOME_MAINTENANCE
GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING	24	10	0.00012012560841	0.00175867062345	POLD3:RFC5:POLE:LIG4:PCNA:RFC4:RFC1:POLK:POLD2:RFC2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOTIDE_EXCISION_REPAIR_DNA_GAP_FILLING
GO_NUCLEOSIDE_SALVAGE	17	8	0.000126712367045	0.00184900019806	UCK2:ADK:APRT:MTAP:UCK1:HDHD1:UPRT:HPRT1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOSIDE_SALVAGE
GO_CENTROSOME_DUPLICATION	32	12	0.000133630015827	0.00194355000068	SASS6:CDK2:CENPJ:BRCA2:TUBGCP3:TUBGCP5:TUBGCP4:CEP152:CCP110:KIAA0753:PLK4:CDK5RAP2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CENTROSOME_DUPLICATION
GO_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	92	25	0.00014439999524	0.00209332803557	OMA1:PPIF:BNIP3:TIMM9:HSP90AA1:YWHAE:NMT1:AFG3L2:ACAA2:YWHAQ:IMMT:E2F1:YWHAB:BID:TOMM22:SAMM50:CHCHD6:OPA1:LETM1:HSPA4:TOMM7:CHCHD3:APOO:SLC25A5:TAZ	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOCHONDRIAL_MEMBRANE_ORGANIZATION
