GeneSet	N_genes	N_overlap	p	adjP	genes	link
GO_REGULATION_OF_ORGANELLE_ORGANIZATION	1169	180	8.29518387288e-12	7.07642993463e-10	NOC2L:UBE2J2:AURKAIP1:PARK7:MAD2L2:ZBTB17:ARHGEF19:RSG1:CLIC4:AUNIP:CEP85:ATPIF1:SNIP1:CDC20:STIL:PSRC1:CAPZA1:CHTOP:HAX1:SMG5:CCT3:PFDN2:NEK2:BUB3:TUBGCP2:MTG1:ARFIP2:KIF18A:OTUB1:CDCA5:SPTBN2:CHORDC1:EPS8:RACGAP1:ESPL1:LRP1:DCTN2:PIP4K2C:CCT2:ARPC3:SIRT4:TRIAP1:DYNLL1:BORA:PCID2:PRMT5:HAUS4:TINF2:DLGAP5:SNW1:APOPT1:XRCC3:SIVA1:DPH6:BUB1B:KNSTRN:NUSAP1:TPM1:PIF1:KIF23:BBS4:PRC1:CCNF:PKMYT1:ZNF205:PLK1:SLX1B:MYLK3:KATNB1:VPS4A:DHODH:PFN1:C1QBP:WRAP53:AURKB:CTC1:SREBF1:MIEF2:SPAG5:GAS2L2:CCR7:TUBG1:COA3:LRRC46:TEN1:BIRC5:BAIAP2:AZI1:ANAPC11:NDC80:PSMG2:SKA1:EVI5L:UBL5:PIN1:CALR:HAUS8:MVB12A:MAP1S:MPV17L2:ANKRD27:WDR62:PSMD8:EML2:SAE1:RUVBL2:PNKP:ATF5:ZNF304:GEN1:SDC1:ADD2:CCT7:HTRA2:BUB1:ACTR3:SPC25:VPS16:MAVS:MKKS:TPX2:UQCC1:MYBL2:SDC4:UBE2C:AURKA:RTEL1:CDC45:KLHL22:HPS4:OSM:TBC1D10A:PDXP:TSPO:TBC1D22A:TADA3:ARPC4:ECT2:HES1:CTBP1:WDR1:CENPE:ARFIP1:CEP72:CCNB1:CDC25C:HDAC3:PDGFRB:KIF4B:PTTG1:PRELID1:TBC1D7:TRIM27:DAXX:KIFC1:BAK1:UQCC2:TTK:ATG5:FBXO5:MAD1L1:ARPC1A:CAPZA2:VDAC3:NSMCE2:PARP10:STOML2:LRSAM1:PPP2R4:NTMT1:GFI1B:SURF4:PHPT1:MID1IP1:GNL3L:KIF4A:PSMD10:HAUS7:PLXNA3:IL9R	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_ORGANELLE_ORGANIZATION
GO_MACROMOLECULAR_COMPLEX_DISASSEMBLY	182	48	8.4626611463e-12	7.0830877066e-10	AURKAIP1:MRPL20:KIF2C:MRPL37:MRPS16:MRPL43:KIF18A:MRPL49:CFL1:MRPL21:HSPA8:WIBG:MTRF1:MRPL52:AXIN1:MRPS34:VPS4A:DVL2:KIF18B:MRPL27:MRPS7:MRPL12:MRPL54:GADD45GIP1:MRPL34:MRPS12:MRPL33:MRPS9:MRPL44:N6AMT1:MRPL40:APEH:MRPS22:MRPL47:MRPS18C:MRPL36:MRPS36:MRPL22:MRPL2:MRPS18A:MRPL14:HBS1L:VTA1:MRPL18:KIF24:MRPL50:MRPL41:MCTS1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MACROMOLECULAR_COMPLEX_DISASSEMBLY
GO_PEPTIDE_METABOLIC_PROCESS	555	102	1.44793097506e-11	1.18944848248e-09	AURKAIP1:MRPL20:ECE1:CLIC4:TRNAU1AP:EIF3I:YARS:MRPL37:GLRX2:MRPS16:MRPL43:GSTO1:XPNPEP1:IMMP1L:FAU:MRPL49:EIF1AD:MRPL21:MARS:TSFM:MTRF1:METTL17:MRPL52:SLC25A21:EIF2S1:EIF2B2:GSTZ1:WARS:SCG5:SPPL2A:CTSH:MRPS34:TUFM:AARS:SLC25A11:EIF5A:EIF4A1:AARSD1:MRPL27:POLG2:MRPS7:SLC25A19:MRPL12:NARS:SEC11C:THOP1:MRPL54:RPS28:FARSA:GADD45GIP1:MRPL34:SARS2:MRPS12:EIF2B4:MRPL33:MRPS9:DNPEP:MRPL44:EIF4E2:RNPEPL1:HM13:EIF2S2:GSS:EIF6:RPS21:N6AMT1:MRPL40:GGT1:DALRD3:APEH:SPCS1:MRPS22:SELT:MRPL47:ECE2:SEPSECS:MRPS18C:EIF4E:MRPL36:TARS:MRPS36:HARS:HARS2:MRPL22:MRPL2:MRPS18A:MRPL14:AARS2:HBS1L:MRPL18:AIMP2:GARS:COPS5:EEF1D:OPLAH:IARS:MRPL50:SLC25A25:MRPL41:ATP6AP2:MCTS1:G6PD	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PEPTIDE_METABOLIC_PROCESS
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	174	46	1.98167374235e-11	1.59830994928e-09	PSMB2:KIF2C:PSMA5:PSMB4:PSMD13:PSMA1:PSMA1:KIF18A:PSMC3:SPTBN2:RACGAP1:DCTN2:DYNLL1:PSMB5:PSME2:PSMC6:PSMA3:KIF23:KIF22:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:CLTC:PSMD12:PSMA8:CALR:AP1M1:PSMD8:PSMC4:PSMD14:SLC11A1:PSMD1:PSMA7:AP1B1:PSMD6:CENPE:SAR1B:KIF4B:PSMB1:AP1S1:DCTN3:PSMD5:KIF4A:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN
GO_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	270	61	2.82296443924e-11	2.23619111651e-09	UBE2J2:PSMB2:CDC20:PSMA5:PSMB4:CDK1:BTRC:FBXL15:BUB3:PSMD13:PSMA1:PSMA1:PSMC3:RNF121:OS9:PSMB5:PSME2:PSMC6:PSMA3:BUB1B:AXIN1:STUB1:CCNF:PLK1:PSMB10:PSMD7:AURKB:TNFAIP1:PSMD11:PSMB3:PSMD3:SPOP:PSMD12:NPLOC4:ANAPC11:PSMA8:RNF126:PSMD8:PSMC4:AUP1:PSMD14:PSMD1:NSFL1C:UBE2C:AURKA:PSMA7:UFD1L:SDF2L1:DERL3:RNF185:GTSE1:PSMD6:CCNB1:SKP1:PTTG1:PSMB1:VCP:SEC61B:PSMD5:FBXW5:MAN1B1:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS
GO_AMIDE_BIOSYNTHETIC_PROCESS	495	93	3.12380386951e-11	2.43108666055e-09	AURKAIP1:MRPL20:ATPIF1:TRNAU1AP:EIF3I:YARS:ST3GAL3:MRPL37:MRPS16:MRPL43:FAU:MRPL49:EIF1AD:MRPL21:MARS:TSFM:MTRF1:METTL17:MRPL52:SLC25A21:EIF2S1:EIF2B2:WARS:MTHFS:MRPS34:TUFM:AARS:SLC25A11:EIF5A:EIF4A1:AARSD1:MRPL27:POLG2:MRPS7:SLC25A19:ST6GALNAC1:MRPL12:NARS:MRPL54:RPS28:FARSA:GADD45GIP1:MRPL34:SARS2:MRPS12:EIF2B4:MRPL33:MTHFD2:MRPS9:SMPD4:MRPL44:EIF4E2:EIF2S2:GSS:EIF6:RPS21:N6AMT1:MRPL40:GGT1:DALRD3:APEH:MRPS22:SELT:MRPL47:SEPSECS:MRPS18C:EIF4E:MRPL36:TARS:MRPS36:HARS:HARS2:MRPL22:MRPL2:MRPS18A:MRPL14:AARS2:HBS1L:MRPL18:AIMP2:GARS:ASL:ASNS:COPS5:EEF1D:OPLAH:IARS:MRPL50:FPGS:SLC25A25:ASS1:MRPL41:MCTS1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_AMIDE_BIOSYNTHETIC_PROCESS
GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS	1010	158	4.79180723486e-11	3.66483650809e-09	AGRN:AURKAIP1:MRPL20:PANK4:ALDH4A1:ATPIF1:TRNAU1AP:SDC3:EIF3I:YARS:PPCS:ST3GAL3:CMPK1:MRPL37:FLAD1:PKLR:BCAN:MRPS16:MRPL43:GSTO1:UROS:B3GAT3:FAU:MRPL49:EIF1AD:TCIRG1:MRPL21:NADSYN1:PTS:ATP5L:SLC11A2:MARS:TSFM:MTRF1:METTL17:MRPL52:SLC25A21:EIF2S1:ERH:EIF2B2:GSTZ1:WARS:LCMT2:PPCDC:MTHFS:NME3:MRPS34:TUFM:ALDOA:ADCY7:LCAT:AARS:DHODH:SLC25A11:EIF5A:EIF4A1:COASY:AARSD1:PNPO:MRPL27:POLG2:ATP5H:MRPS7:SLC25A19:SPHK1:ST6GALNAC1:TK1:MRPL12:PYCR1:ABHD3:NARS:MRPL54:RPS28:QTRT1:FARSA:GADD45GIP1:MRPL34:SARS2:MRPS12:SDC1:EIF2B4:MRPL33:SPR:DGUOK:MTHFD2:TXNDC9:MRPS9:SMPD4:GAD1:MRPL44:EIF4E2:DTYMK:EIF2S2:GSS:EIF6:NFS1:LPIN3:SDC4:RPS21:UCKL1:N6AMT1:CBS:PDXK:MRPL40:GGT1:A4GALT:TSPO:CSPG5:DALRD3:APEH:MRPS22:SELT:MRPL47:ABCC5:ATP5I:SLC26A1:SEPSECS:MRPS18C:EIF4E:MRPL36:TARS:MRPS36:HARS:HARS2:PDGFRB:MRPL22:B4GALT7:TMEM14C:MRPL2:MRPS18A:MRPL14:AARS2:ME1:HBS1L:MRPL18:CHST12:AIMP2:GARS:ASL:ASNS:COPS5:NAPRT1:EEF1D:PYCRL:OPLAH:GPT:STOML2:RFK:PSAT1:IARS:OMD:MRPL50:FPGS:SLC25A25:CCBL1:ASS1:MRPL41:MCTS1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS
GO_REGULATION_OF_CHROMOSOME_SEGREGATION	84	29	4.87433169471e-11	3.66483650809e-09	MAD2L2:KIF2C:NEK2:BUB3:CDCA5:RACGAP1:ESPL1:PCID2:DLGAP5:XRCC3:BUB1B:KNSTRN:PLK1:AURKB:SPAG5:ANAPC11:PSMG2:GEN1:BUB1:UBE2C:KLHL22:ECT2:CENPE:CCNB1:PTTG1:TTK:FBXO5:MAD1L1:NSMCE2	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_CHROMOSOME_SEGREGATION
GO_ANTIGEN_PROCESSING_AND_PRESENTATION	209	51	4.96554101903e-11	3.6711899934e-09	PSMB2:KIF2C:PSMA5:PSMB4:CD1D:PSMD13:PSMA1:PSMA1:KIF18A:PSMC3:SPTBN2:RACGAP1:DCTN2:RAB35:DYNLL1:PSMB5:PSME2:PSMC6:PSMA3:KIF23:CTSH:KIF22:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:CLTC:PSMD12:PSMA8:CALR:AP1M1:PSMD8:PSMC4:PSMD14:SLC11A1:PSMD1:PSMA7:AP1B1:PSMD6:CENPE:SAR1B:KIF4B:ATG5:RAET1E:PSMB1:AP1S1:DCTN3:PSMD5:KIF4A:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ANTIGEN_PROCESSING_AND_PRESENTATION
GO_SISTER_CHROMATID_COHESION	110	34	5.26219004729e-11	3.82673361472e-09	NUDC:CDCA8:CDC20:KIF2C:NUF2:CENPL:ZWINT:BUB3:KIF18A:CDCA5:NUP37:BUB1B:PLK1:KIF22:CENPN:AURKB:NUP85:BIRC5:NDC80:SKA1:SPC24:CENPO:BUB1:SPC25:DSN1:RANGAP1:CENPM:NAA50:CENPE:CENPK:CENPQ:MAD1L1:CENPP:CENPI	http://www.broadinstitute.org/gsea/msigdb/cards/GO_SISTER_CHROMATID_COHESION
GO_CELLULAR_CATABOLIC_PROCESS	1305	193	5.40543665964e-11	3.86750274551e-09	UBE2J2:PARK7:ALDH4A1:ECE1:PSMB2:CDC20:MAGOH:PCSK9:USP1:PSMA5:PSMB4:SMG5:BCAN:CDK1:EXOSC1:BTRC:FBXL15:GSTO1:XPNPEP1:BUB3:PSMD13:RNH1:PDDC1:PSMA1:PSMA1:PSMC3:TNKS1BP1:UBE2L6:FEN1:TUT1:FAU:CAPN1:RNASEH2C:MUS81:TCIRG1:RNF121:ACAT1:USP5:MAGOHB:SMUG1:WIBG:OS9:TDG:ACAD10:CHFR:UCHL3:PSMB5:PSME2:NEDD8:SLC25A21:PSMC6:PSMA3:GSTZ1:BUB1B:EDC3:NEIL1:FBXO22:ETFA:CTSH:MTHFS:FAH:KLHL25:MPG:AXIN1:STUB1:CCNF:PLK1:PHKG2:BCKDK:PSMB10:PLA2G15:VPS4A:PSMD7:NUDT7:ACADVL:EIF4A1:AURKB:COPS3:TNFAIP1:PSMD11:PSMB3:PSMD3:CNP:VPS25:SPOP:PSMD12:NT5C:SPHK1:EIF4A3:NPLOC4:ANAPC11:DCXR:PSMA8:RNF126:LSM7:LONP1:CLPP:RPS28:PDE4A:RNASEH2A:MVB12A:LSM4:PSMD8:PSMC4:BCKDHA:EXOSC5:SMG9:APOE:CALM3:ETFB:CYP1B1:CALM2:NAGK:AUP1:HTRA2:SMPD4:PSMD14:GAD1:RQCD1:PSMD1:RNPEPL1:NSFL1C:ITPA:TRPC4AP:LPIN3:UBE2C:ACOT8:CTSA:AURKA:PSMA7:RPS21:CBS:USP18:UFD1L:COMT:SDF2L1:DERL3:GGT1:RNF185:MPST:PDXP:GCAT:APOBEC3C:APOBEC3H:NAGA:GTSE1:OGG1:HACL1:CNOT10:ACAA1:CSPG5:PSMD6:ACAD9:PIK3R4:NUDT16:PCCB:SPATA18:EIF4E:HMGB2:PELO:CCNB1:HEXB:DCP2:SKP1:NDFIP1:CNOT8:PTTG1:MGAT1:PPARD:MUT:PSMB1:NUDT1:KLHL7:ASL:POR:NAPEPLD:ERI1:TCEB1:DECR1:EXOSC4:GPT:GALT:GALT:VCP:GBA2:EXOSC3:OMD:SEC61B:PSMD5:CCBL1:FBXW5:MAN1B1:HSD17B10:PSMD10:DNASE1L1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_CATABOLIC_PROCESS
GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY	124	36	1.2163692136e-10	8.56478385957e-09	PSMB2:BCL10:PSMA5:PSMB4:BTRC:PSMD13:PSMA1:PSMA1:PSMC3:PSMB5:PSME2:PSMC6:PSMA3:LAT:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:PSMA8:NFATC1:PSMD8:PSMC4:CALM3:CALM2:PSMD14:PSMD1:PSMA7:PSMD6:SKP1:MAP3K7:PSMB1:PSMD5:VAV2:BTK:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY
GO_CELLULAR_AMIDE_METABOLIC_PROCESS	709	119	1.49568222011e-10	1.03669473881e-08	AURKAIP1:MRPL20:ECE1:CLIC4:ATPIF1:TRNAU1AP:EIF3I:YARS:ST3GAL3:MRPL37:GLRX2:MRPS16:MRPL43:GSTO1:XPNPEP1:IMMP1L:FAU:MRPL49:EIF1AD:MRPL21:MARS:TSFM:MTRF1:CARKD:METTL17:MRPL52:SLC25A21:EIF2S1:EIF2B2:GSTZ1:WARS:SCG5:SPPL2A:CTSH:MTHFS:MRPS34:TUFM:PLA2G15:AARS:SLC25A11:EIF5A:EIF4A1:AARSD1:MRPL27:POLG2:MRPS7:SLC25A19:ST6GALNAC1:MRPL12:NARS:SEC11C:THOP1:MRPL54:RPS28:FARSA:GADD45GIP1:MRPL34:SARS2:MRPS12:EIF2B4:MRPL33:MTHFD2:HTRA2:MRPS9:SMPD4:DNPEP:MRPL44:EIF4E2:RNPEPL1:HM13:EIF2S2:GSS:EIF6:RPS21:N6AMT1:MRPL40:GGT1:DALRD3:APEH:SPCS1:PCCB:MRPS22:SELT:MRPL47:ECE2:SEPSECS:MRPS18C:EIF4E:MRPL36:TARS:MRPS36:HEXB:HARS:HARS2:MRPL22:MRPL2:MRPS18A:MRPL14:AARS2:HBS1L:MRPL18:AIMP2:GARS:ASL:ASNS:COPS5:NAPRT1:EEF1D:OPLAH:GBA2:IARS:MRPL50:FPGS:SLC25A25:ASS1:MRPL41:ATP6AP2:MCTS1:G6PD	http://www.broadinstitute.org/gsea/msigdb/cards/GO_CELLULAR_AMIDE_METABOLIC_PROCESS
GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	262	58	1.93525606934e-10	1.3207378344e-08	ATPIF1:PSMB2:CDC20:PCSK9:PSMA5:PSMB4:CDK1:BTRC:BUB3:PSMD13:PSMA1:PSMA1:PSMC3:USP5:ESPL1:CHFR:PSMB5:PSME2:PSMC6:DLGAP5:PSMA3:BUB1B:FBXO22:AXIN1:STUB1:PLK1:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:ANAPC11:PSMA8:SGTA:PSMD8:PSMC4:APOE:HSPBP1:PSMD14:PSMD1:UBE2C:AURKA:PSMA7:RHBDD3:GGA1:PSMD6:CCNB1:SKP1:NDFIP1:UQCC2:FBXO5:PSMB1:UBE2V2:NSMCE2:VCP:PSMD5:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_POSITIVE_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS
GO_PROTEIN_COMPLEX_BIOGENESIS	1116	168	2.55509517231e-10	1.7173336643e-08	ATPIF1:BCL10:CAPZA1:CCT3:NDUFS2:CENPL:KLHL12:RBBP5:NEK2:SNAP47:CDK1:MICU1:TUBGCP2:PSMD13:TSPAN4:RRM1:TRIM21:IMMP1L:FERMT3:NDUFV1:NDUFS8:TCIRG1:ACAT1:PPP2R1B:TRAPPC4:H2AFX:FOXRED1:VAMP1:RACGAP1:COX14:CCT2:PRKAB1:TMEM120B:POMP:HAUS4:SRP54:TRAPPC6B:NDUFB1:RAD51:GCHFR:OIP5:SNAP23:KIF23:AXIN1:NDUFB10:CORO7:NDUFAB1:ALDOA:TRADD:COG4:CENPN:TRAPPC2L:FANCA:DVL2:AURKB:SCO1:ATPAF2:TNFAIP1:PSMD11:MED24:TUBG1:COA3:GOSR2:TK1:BIRC5:CHMP6:STRA13:DCXR:GPS1:PSMG2:NDUFS7:LONP1:CLPP:ECSIT:CALR:ASF1B:NDUFB7:HAUS8:SDHAF1:PSMD8:SHKBP1:NUP62:PPP6R1:RRM2:CENPO:PREB:ADD2:CHCHD5:NDUFB3:ATG16L1:NDUFA10:MKKS:HM13:TPX2:UQCC1:NFS1:MYBL2:UBE2C:AURKA:PFKL:P2RX6:IL2RB:XRCC6:CENPM:NDUFA6:SCO2:ARPC4:RAF1:HACL1:NDUFAF3:ZMYND10:KCTD6:MCM2:ACAD9:ECT2:HES1:CENPE:NDUFC1:HMGB2:NDUFS6:CENPK:CCNB1:TBCA:SAR1B:CTNNA1:HDAC3:KIF4B:GMNN:HIST1H2BB:HIST1H3C:HIST1H4C:HIST1H4F:HIST1H3G:TRIM27:PFDN6:DAXX:KIFC1:UQCC2:AARS2:CENPQ:ME1:CENPW:FBXO5:DBNL:ASL:CAPZA2:NDUFA5:TMEM70:DECR1:GPAA1:NDUFB6:VCP:STOML2:CENPP:PSMD5:NDUFA8:TOR2A:TRAF2:MID1IP1:NDUFB11:HSD17B10:KIF4A:CENPI:PSMD10:NDUFA1:HAUS7:IRAK1:VBP1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_PROTEIN_COMPLEX_BIOGENESIS
GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	391	76	3.40033651084e-10	2.21772153242e-08	PARK7:MAD2L2:ATPIF1:PSMB2:CDC20:PCSK9:PSMA5:PSMB4:CDK1:BTRC:BUB3:PSMD13:PSMA1:PSMA1:PSMC3:USP5:ESPL1:OS9:CHFR:UBAC2:PCID2:PSMB5:PSME2:PSMC6:DLGAP5:PSMA3:XRCC3:BUB1B:FBXO22:AXIN1:STUB1:PLK1:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:ANAPC11:PSMG2:PSMA8:SGTA:PIN1:PSMD8:PSMC4:APOE:HSPBP1:GEN1:BUB1:PSMD14:PSMD1:UBE2C:AURKA:PSMA7:KLHL22:DERL3:RHBDD3:GGA1:PSMD6:LAMP3:CCNB1:SKP1:NDFIP1:UQCC2:TTK:FBXO5:PSMB1:MAD1L1:PBK:UBE2V2:NSMCE2:VCP:PSMD5:ARAF:TIMP1:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS
GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_BIOGENESIS	56	22	3.43905469979e-10	2.21772153242e-08	NDUFS2:NDUFV1:NDUFS8:FOXRED1:NDUFB1:NDUFB10:NDUFAB1:NDUFS7:ECSIT:NDUFB7:NDUFB3:NDUFA10:NDUFA6:NDUFAF3:ACAD9:NDUFC1:NDUFS6:NDUFA5:NDUFB6:NDUFA8:NDUFB11:NDUFA1	http://www.broadinstitute.org/gsea/msigdb/cards/GO_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_I_BIOGENESIS
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	90	29	3.44966641112e-10	2.21772153242e-08	PSMB2:PSMA5:PSMB4:PSMD13:PSMA1:PSMA1:PSMC3:PSMB5:PSME2:PSMC6:PSMA3:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:PSMA8:CALR:PSMD8:PSMC4:PSMD14:PSMD1:PSMA7:PSMD6:SAR1B:PSMB1:PSMD5:PSMD10:BCAP31	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I
GO_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	106	32	3.53754443862e-10	2.21772153242e-08	PSMB2:BCL10:PSMA5:PSMB4:BTRC:PSMD13:PSMA1:PSMA1:PSMC3:PSMB5:PSME2:PSMC6:PSMA3:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:ICAM2:PSMD12:PSMA8:PSMD8:PSMC4:PSMD14:PSMD1:PSMA7:RAF1:PSMD6:SKP1:MAP3K7:PSMB1:PSMD5:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_INNATE_IMMUNE_RESPONSE_ACTIVATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY
GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	117	34	3.54955430122e-10	2.21772153242e-08	TNFRSF14:PSMB2:PSMA5:PSMB4:PSMD13:PSMA1:PSMA1:PSMC3:RELT:PSMB5:PSME2:PSMC6:PSMA3:TNFRSF12A:TRADD:PSMB10:PSMD7:TXNDC17:PSMD11:PSMB3:PSMD3:PSMD12:PSMA8:PSMD8:PSMC4:PSMD14:PSMD1:PSMA7:PSMD6:PSMB1:TNFRSF10B:PSMD5:TRAF2:EDA2R:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY
GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	214	50	3.98404904887e-10	2.45461688622e-08	SDHB:LEPR:NDUFS2:SDHAF2:COX8A:NDUFV1:NDUFS8:COX6A1:NFATC4:NDUFB1:ETFA:IDH2:NDUFB10:NDUFAB1:PHKG2:COQ9:ACADVL:POLG2:NDUFS7:NDUFB7:UQCRFS1:CALM3:ETFB:COX7A2L:CALM2:COX5B:CHCHD5:NDUFB3:NDUFA10:IDH3B:FASTKD5:ACO2:NDUFA6:SCO2:UQCRC1:NDUFC1:SDHA:NDUFS6:UQCRQ:TBRG4:NDUFA5:COX6C:CYC1:NDUFB6:NDUFA8:SLC25A25:NDUFB11:COX7B:NDUFA1:IDH3G	http://www.broadinstitute.org/gsea/msigdb/cards/GO_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS
GO_FC_RECEPTOR_SIGNALING_PATHWAY	184	45	5.39391781599e-10	3.2611541677e-08	PSMB2:BCL10:PSMA5:PSMB4:FCGR2A:FCGR3A:BTRC:PPAPDC1A:PSMD13:PSMA1:PSMA1:PSMC3:ARPC3:PSMB5:PSME2:PSMC6:PSMA3:LAT:PSMB10:PSMD7:PSMD11:PSMB3:PSMD3:PSMD12:BAIAP2:PSMA8:NFATC1:PSMD8:PSMC4:CALM3:CALM2:ACTR3:PSMD14:PSMD1:PSMA7:ARPC4:NCKIPSD:PSMD6:SKP1:MAP3K7:PSMB1:ARPC1A:PSMD5:VAV2:BTK:PSMD10	http://www.broadinstitute.org/gsea/msigdb/cards/GO_FC_RECEPTOR_SIGNALING_PATHWAY
GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	289	61	5.4401579894e-10	3.2611541677e-08	SDHB:ATPIF1:LEPR:PKLR:NDUFS2:SDHAF2:COX8A:NDUFV1:NDUFS8:ENO2:COX6A1:NFATC4:NDUFB1:ETFA:IDH2:NDUFB10:NDUFAB1:ALDOA:PHKG2:COQ9:ACADVL:SCO1:ALDOC:POLG2:GALK1:NDUFS7:NDUFB7:UQCRFS1:CALM3:ETFB:COX7A2L:CALM2:COX5B:CHCHD5:NDUFB3:NDUFA10:IDH3B:FASTKD5:PFKL:ACO2:NDUFA6:SCO2:PFKFB4:UQCRC1:COX17:NDUFC1:SDHA:NDUFS6:UQCRQ:PPARD:TBRG4:NDUFA5:COX6C:CYC1:NDUFB6:NDUFA8:SLC25A25:NDUFB11:COX7B:NDUFA1:IDH3G	http://www.broadinstitute.org/gsea/msigdb/cards/GO_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS	530	94	6.27356954935e-10	3.71060726946e-08	PANK4:PPCS:CMPK1:FLAD1:PKLR:NDUFS2:MPC2:LHPP:RRM1:SDHAF2:COX8A:NDUFV1:NDUFS8:TCIRG1:NADSYN1:ATP5L:HSPA8:ENO2:SMUG1:TDG:TXNRD1:COX6A1:ERH:NDUFB1:PPCDC:NEIL1:HDDC3:MPG:NME3:NDUFB10:NDUFAB1:ALDOA:ADCY7:COQ9:DHODH:NUDT7:ALDOC:CNP:COASY:ATP5H:NT5C:GALK1:TK1:DCXR:NDUFS7:PDE4A:QTRT1:NDUFB7:UQCRFS1:PNKP:RRM2:COX7A2L:DGUOK:COX5B:TXNDC9:NDUFB3:NDUFA10:DTYMK:IDH3B:ITPA:NFS1:UCKL1:PFKL:APOBEC3C:APOBEC3H:NDUFA6:OGG1:PFKFB4:UQCRC1:NUDT16:ATP5I:SLC26A1:NDUFC1:NDUFS6:UQCRQ:ME1:NUDT1:GARS:NDUFA5:COX6C:NAPRT1:CYC1:NDUFB6:VCP:STOML2:RFK:NDUFA8:SLC25A25:AK8:NDUFB11:COX7B:NDUFA1:IDH3G:G6PD	http://www.broadinstitute.org/gsea/msigdb/cards/GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS
