id	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols
GE1391264	0.360384975866076	7.19634707287444	1.62057467762784	0.141798968834358	0.323027379217133	-5.27229384253462	Dennd1a
GE38740	-0.271255483188172	7.53834436570326	-1.62041646096259	0.141833092592865	0.323076238351449	-5.27250649159718	Trmu
GE42554	-0.228451300247441	9.87856318138931	-1.62035722500152	0.141845870371059	0.323076469896978	-5.27258610418826	Pten
GE36972	0.286119641666245	10.6190073647011	1.62022134157087	0.141875185713865	0.323114364961958	-5.27276872464609	NA
GE102254	0.39470473392627	9.64670492461243	1.62013255830853	0.141894342692164	0.323129120103216	-5.27288804062182	Pycr2
GE113139	0.239593103963033	7.83648545504937	1.61996808320946	0.141929838092491	0.323178471250146	-5.27310907013228	Znfx1
GE39902	-0.250267862982753	7.77540162053541	-1.6199146358432	0.141941374315303	0.323178471250146	-5.27318089278572	4921507P07Rik
GE1409280	0.223050735340143	7.49406749917507	1.61966072792974	0.141996190121662	0.323259280338539	-5.27352207804305	Ghr
GE109314	0.311611267122843	7.51573533292419	1.61963274442872	0.142002232615462	0.323259280338539	-5.27355967880956	B3galt1
GE37960	-0.262335896112114	9.17712503147236	-1.61953314186557	0.142023741751565	0.323279370011802	-5.27369350970872	Taf1c
GE1403097	-0.222102421976391	8.7818054716674	-1.61944781160754	0.142042171143553	0.323292446502567	-5.27380816028147	NA
GE1450930	0.372450828136209	7.34920772850977	1.61920129446163	0.14209542544095	0.323377406459496	-5.27413936574024	A630001G21Rik
GE1447156	0.303749770487828	8.23261321761577	1.61915756010588	0.142104875126392	0.323377406459496	-5.27419812186297	1700012C14Rik
GE1553557	-0.262972559866814	10.9029313660424	-1.61853482020955	0.142239492552935	0.323654847486534	-5.27503467057742	Fam82a1
GE1398506	0.405897528289719	9.78445892510281	1.6182626142003	0.142298371600244	0.323759917601805	-5.27540028275813	Zbtb24
GE110977	0.332345979215123	8.38451006844114	1.61812922084363	0.142327233102377	0.323796678575408	-5.27557943787532	NA
GE128237	0.36105188281781	8.79662239298987	1.61783704069279	0.142390468912761	0.323894846971058	-5.27597182649942	Lars
GE1453561	0.321064335759512	5.69873259751444	1.6178124128345	0.142395800224063	0.323894846971058	-5.27600489926523	Uqcr10
GE1409505	-0.305282848443888	8.48183204051443	-1.61762129838169	0.142437177856027	0.323960052830319	-5.27626153819259	Dusp5
GE1576453	0.446531101860412	7.55280726152557	1.61749035609366	0.142465534093884	0.323977831093259	-5.27643736566163	Tbc1d23
GE34605	0.252938476408502	6.26376260514921	1.61746780807556	0.142470417502776	0.323977831093259	-5.27646764208653	Htr5a
GE37897	-0.233717456779482	10.4812848583464	-1.61717746395674	0.14253331329322	0.324091940039637	-5.2768574832304	Bin3
GE1486996	0.311661820879084	5.71570610681944	1.61689267050236	0.142595031174293	0.324203350538734	-5.27723983664064	LOC434348
GE1495564	0.467695052998044	7.1968788386908	1.61673851656515	0.14262844815697	0.324247729444609	-5.27744678371689	Rictor
GE1392047	0.369753204797052	9.44120934210836	1.61668525993765	0.142639994606386	0.324247729444609	-5.27751827679865	B4galt1
GE42700	0.403987412975415	10.6213653989813	1.61656616216727	0.142665818998089	0.324277510818183	-5.27767815236258	Lypla2
GE1477412	0.363125828991745	9.36599694989571	1.61644526938353	0.142692036951974	0.324308181362134	-5.27784043134117	Clec4a1
GE39276	0.224185078977779	10.3474719006286	1.61613485213183	0.142759377022445	0.324432299792338	-5.27825708763671	Tmem68
GE1562276	0.233282003736078	7.30125591803143	1.61581862796416	0.142828006487357	0.324530865878621	-5.27868149592893	NA
GE39846	-0.271695612142578	8.86532891080435	-1.61581766617108	0.14282821526898	0.324530865878621	-5.27868278669793	Nipal1
GE36897	-0.25605843500742	10.5611468269643	-1.61551673132158	0.142893554435626	0.324650385264824	-5.27908663521473	Hunk
GE1455724	0.271559690078884	6.63006892464726	1.61527593081445	0.142945856744185	0.324728456028037	-5.27940975677845	Lingo4
GE1403756	0.286476585936095	9.77764264489925	1.61524121343608	0.142953398855674	0.324728456028037	-5.27945634073888	Gmps
GE105224	0.342007043665578	8.82004636411949	1.61504810858655	0.142995356150202	0.324794817057321	-5.27971544043451	Sdk2
GE39001	0.268433156372074	10.4732223241186	1.61488177815186	0.143031504936633	0.324847974186417	-5.27993860260147	Nup50
GE1576822	0.284666311199227	7.84347882896974	1.61457281670704	0.143098673908197	0.324971567486252	-5.28035309849371	Tln2
GE1574336	-0.291050314868975	7.48788204198231	-1.61446110933682	0.143122966411564	0.324997776633245	-5.28050295259735	Btbd17
GE1493027	0.342675829896899	8.33529340685042	1.61394955561513	0.14323425955652	0.325221521008197	-5.28118912758098	Ncoa2
GE36441	-0.230443711171356	10.2077948431465	-1.61351021225131	0.143329905392605	0.325409700582695	-5.28177835342502	Slc7a7
GE1526283	-0.241409186270404	6.59814056986286	-1.61332953356456	0.143369256287754	0.325470048544222	-5.28202064685455	NA
GE1455710	0.400757616636201	7.44562501885381	1.61306073694997	0.143427816965391	0.325573991004358	-5.28238108215409	Gramd4
GE42458	-0.600196866005997	7.39117976896309	-1.61294419630218	0.14345321353836	0.325602640791894	-5.28253734445117	Aplp1
GE109921	-0.229543515530531	7.8310717009699	-1.61277491271807	0.143490111138623	0.325657387585938	-5.28276431618603	NA
GE1388909	-0.255388975695423	6.61639428778059	-1.61241410442258	0.143568782834555	0.325793931879789	-5.283248039066	Smyd1
GE133572	0.376955577295851	9.666314450058	1.6123817456661	0.14357584034503	0.325793931879789	-5.28329141857431	Haus3
GE35039	-0.360960075252637	9.12072971730873	-1.6122327903719	0.143608331857954	0.325832723391444	-5.2834910992996	Aebp1
GE119688	0.264289798645903	11.5004603058839	1.61218616255102	0.143618504122866	0.325832723391444	-5.28355360386336	Lrrc23
GE33556	-0.34669842692051	7.77617019934505	-1.61175833060649	0.143711869915434	0.325986876732008	-5.28412706875236	Relb
GE37902	-0.257226399466248	9.5172159658662	-1.61175759037134	0.143712031504722	0.325986876732008	-5.28412806089366	Cdon
GE133341	0.250174056267166	10.2461655199072	1.61168295381737	0.143728325102939	0.32599482263047	-5.28422809547497	Cnst
GE1489240	0.238805416713662	5.89482963950059	1.61155532065372	0.143756192056911	0.326029014678279	-5.28439915530775	Cenpe
GE106453	0.278007841116962	7.34272402659331	1.61142621648965	0.143784385171636	0.326063940285567	-5.28457217952638	NA
GE38570	0.322130144618733	10.2908242691318	1.61121504926882	0.143830509616591	0.326096938343653	-5.28485516847211	Pan2
GE36221	0.486236848446657	8.01439879991223	1.6112090728832	0.143831815210892	0.326096938343653	-5.28486317725397	Dedd
GE137497	-0.237598333305264	9.4795449749244	-1.61118387405448	0.143837320236173	0.326096938343653	-5.28489694530827	Arhgef10l
GE42064	0.423218354600934	9.91881490222243	1.6108534569929	0.143909522007512	0.32623160965983	-5.28533970022064	Ric8
GE1490467	0.534239512495044	6.28279011901237	1.61064969615463	0.1439540636216	0.326295555246115	-5.2856127139202	Stk39
GE41517	-0.293526865983216	8.16927760534752	-1.61060729041152	0.14396333498421	0.326295555246115	-5.28566952999811	Cpn1
GE36243	0.271028127616162	11.7220544164846	1.6103199986686	0.144026161168231	0.326365810472808	-5.2860544289623	NA
GE33016	-0.490636095013176	9.13596448603005	-1.61024012869001	0.144043631894297	0.326365810472808	-5.28616142841986	Ptprs
GE110495	0.224799074263494	7.53150844654699	1.61013742445255	0.144066100202377	0.326365810472808	-5.28629901422907	5330426L24Rik
GE131191	-0.269675335270111	5.75619252390226	-1.61013432174158	0.14406677902293	0.326365810472808	-5.28630317064714	C79296
GE41056	0.428910534917367	9.23795097072513	1.61010987510414	0.144072127634196	0.326365810472808	-5.28633591942625	Lipt2
GE109447	-0.37409384438031	7.64758282551567	-1.61005689384948	0.144083719872631	0.326365810472808	-5.28640689237052	NA
GE39675	0.317167187508813	9.2609649827477	1.61005575858902	0.144083968275593	0.326365810472808	-5.28640841313628	Bhlhb9
GE41385	-0.288343906402925	8.31458652928229	-1.60978170007915	0.144143945570459	0.326472650915692	-5.28677551865163	Csl
GE113281	0.321069910995291	10.8754410309852	1.60968463013172	0.144165194614262	0.326491764273475	-5.28690553756242	Erbb4
GE38955	0.220745756810074	8.01348349928823	1.60931910766762	0.144245234607055	0.326602848389707	-5.28739509485217	1700025G04Rik
GE1526117	0.277572511020272	5.26376023219063	1.60929481701701	0.144250555061169	0.326602848389707	-5.28742762614985	Anxa5
GE1392713	0.348113228158432	9.11593647853216	1.60928507832248	0.144252688206652	0.326602848389707	-5.28744066864273	Zbtb10
GE37237	-0.326975891450394	5.62522177494416	-1.60905987200087	0.144302024961131	0.326675893402689	-5.28774226357362	Cldn8
GE37205	0.338149145570223	6.65588235955032	1.60902080460002	0.144310585154034	0.326675893402689	-5.28779458017516	Slc9a1
GE34567	-1.0092838697557	8.7696135565646	-1.60893845645002	0.144328630249737	0.3266877263921	-5.28790485347555	Hgs
GE1435460	0.279627805291645	8.47864260097563	1.60880342372664	0.144358224638629	0.326717968012275	-5.28808567093711	NA
GE38318	-0.265634618775396	7.92089621778227	-1.60876051975746	0.144367628820741	0.326717968012275	-5.28814312045419	Sirt5
GE34585	0.267299121828906	10.1822822161867	1.60869429901029	0.144382144931281	0.326721808387069	-5.28823179017936	Hrsp12
GE40685	-0.292785259611511	8.0407228182916	-1.60834338676349	0.144459089761832	0.326841722551546	-5.28870163090577	0610012G03Rik
GE33862	-0.391670612706964	6.62738060433218	-1.60833566149078	0.144460784107316	0.326841722551546	-5.28871197377143	NA
GE1564535	0.342956589097891	8.58455667344514	1.60824372514002	0.144480949431536	0.326858331099019	-5.28883505940276	8030448K23Rik
GE1541198	-0.313451918690756	9.31828251358459	-1.6078629383209	0.144564498418534	0.327018316427903	-5.28934482314682	Gm10610
GE117167	0.425467637477917	6.66005549649345	1.60750559168976	0.144642944206828	0.327121234191734	-5.28982315035655	NA
GE1542021	0.698758955555899	7.62698720038666	1.6075047415381	0.144643130880647	0.327121234191734	-5.28982428826345	Fam184a
GE1423925	-0.229231420800918	8.84720597614351	-1.60743704401645	0.144657996406106	0.327121234191734	-5.28991489871509	Znrf3
GE1490024	-0.288873408993336	11.0735675808581	-1.60742184354872	0.144661334428337	0.327121234191734	-5.28993524366727	Atp6v1d
GE34136	-0.268224254600954	7.2325636588755	-1.60719861150161	0.14471036422384	0.327201442217225	-5.29023401544348	Ntsr2
GE1542944	-0.317786420671879	7.57552327473525	-1.60714345724168	0.144722480406277	0.327201442217225	-5.29030783009833	Fnbp1
GE33696	-0.302922822955104	9.56914880500877	-1.6068069190329	0.144796430407627	0.327339597463118	-5.29075820115497	Snap23
GE42360	0.30794007598999	6.18218137040712	1.60658021535765	0.144846264974152	0.327423215556205	-5.29106155896923	Me3
GE38732	-0.330547647525712	6.17589312003379	-1.60643874906923	0.144877370324521	0.327425484601105	-5.29125084727195	NA
GE1390777	0.368830281828981	7.54486892407796	1.60641062729662	0.144883554410275	0.327425484601105	-5.29128847444753	Lnp
GE40578	-0.458370499953306	9.32788155780122	-1.60640037471026	0.1448858090529	0.327425484601105	-5.29130219241197	NA
GE1438192	-0.320540945729421	6.43160288454637	-1.60629191606274	0.144909662103642	0.327450355353801	-5.29144730734207	NA
GE1561102	0.270502513145716	7.0874430879432	1.60622581115103	0.144924202144739	0.327454179083597	-5.29153575155061	Hsbp1l1
GE36977	0.248754580264267	12.191812533532	1.60597214645006	0.144980008991127	0.327525397730548	-5.29187512141657	Hnrpdl
GE1389492	0.342090554593236	5.82374356724487	1.60586750838944	0.145003035291766	0.327525397730548	-5.29201510521809	Alkbh8
GE38856	0.29003396851224	7.09262179226383	1.60583326642213	0.145010571184129	0.327525397730548	-5.29206091276809	C8g
GE1437639	0.466897848144864	6.20032425683511	1.60583134338868	0.145010994411378	0.327525397730548	-5.29206348531118	Ezh2
GE1484165	-0.327872114788274	10.6802976767352	-1.60573955635473	0.145031196492615	0.327525397730548	-5.29218627179901	NA
GE1431884	0.377020375469714	9.57530134279656	1.60573215283348	0.145032826099069	0.327525397730548	-5.2921961755704	Osbpl9
GE39253	0.285158128533414	8.70848079123582	1.60560173224973	0.145061536001741	0.327561209185467	-5.29237063672578	Acbd4
GE1517362	0.338137671057801	9.35933899528438	1.60498885597294	0.145196519421631	0.327836967620402	-5.29319037123931	NA
GE111706	-0.318567533721102	7.45795610747613	-1.60478144423524	0.145242226759725	0.327911119977421	-5.29346775185604	NA
GE1508651	-0.308550496588763	7.37819283092776	-1.60463565372169	0.145274362428613	0.327913019414153	-5.29366271262032	NA
GE35352	-0.658388768823878	7.12783676955485	-1.60461085034278	0.145279830319871	0.327913019414153	-5.29369588043113	Emp1
GE1451620	-0.259265033588651	7.73533113177225	-1.60456402704258	0.14529015299906	0.327913019414153	-5.29375849320492	Nkain3
GE40047	0.289138263176342	9.93354805228136	1.60454416653629	0.145294531653158	0.327913019414153	-5.29378505066579	Trappc8
GE137706	-0.349644655443718	8.42335716404341	-1.60437918855717	0.145330909039904	0.327949796987554	-5.29400565254919	Zfp609
GE41937	-0.228180564786786	8.68032749430374	-1.60435355450017	0.145336562050238	0.327949796987554	-5.29403992831576	NA
GE1547040	-0.295896878678541	6.63523632966794	-1.60415992933931	0.145379268128795	0.328008576933451	-5.29429881886625	1600025M17Rik
GE1495420	-0.229699745192756	5.83046069633782	-1.6041187566211	0.145388350673567	0.328008576933451	-5.29435386761204	NA
GE1405891	0.236421212427439	8.19715766843217	1.6039427953657	0.14542717285089	0.328058236592837	-5.29458912304484	Lifr
GE103199	-0.316224844072524	8.47754381217059	-1.60390231521645	0.145436105279651	0.328058236592837	-5.29464324200984	NA
GE1402847	0.472437151765778	8.75537093200269	1.60361323692763	0.145499908312121	0.328173111783277	-5.29502969765325	Lig4
GE1563679	-0.273409981972826	7.37079572043245	-1.60334227660297	0.145559735519578	0.328279000016591	-5.29539189932208	Hoxb2
GE136345	0.274677141240929	6.63215970604489	1.60321305950314	0.145588274106623	0.328314310932179	-5.29556461690186	Plekha4
GE1525450	0.227178409119128	12.4611229807264	1.60300997156677	0.14563313787924	0.328352790783208	-5.29583605903923	Ednra
GE34812	0.510239742064559	7.83698570682474	1.60296262043689	0.145643599928405	0.328352790783208	-5.29589934477541	Cav3
GE132078	-0.270845895631115	5.72113870742379	-1.60296086805712	0.14564398712301	0.328352790783208	-5.29590168684751	Kdm4b
GE1509171	0.286454940165584	5.61844934358129	1.60281321678224	0.145676614552271	0.328397300114428	-5.29609901938412	Rmst
GE39142	0.228117058867845	12.0988154769476	1.60272114814953	0.145696962887846	0.328408320186845	-5.2962220622083	Sec11c
GE1532259	-0.259866950988481	6.11356859601639	-1.60267450003625	0.145707273695329	0.328408320186845	-5.29628440250995	Gpr139
GE114372	-0.238772330292738	10.4001867647974	-1.60259578041214	0.14572467488816	0.328418497557214	-5.29638960087431	Aagab
GE35383	0.266513085632562	9.63119827386971	1.6025358793555	0.145737917445385	0.328419301673788	-5.2964696489107	Fadd
GE1407750	0.371589928024932	9.09808825518948	1.60230150465845	0.145789742040091	0.328482520130645	-5.29678283766981	E330033B04Rik
GE33884	0.28485614997375	11.94600947677	1.60229243670607	0.145791747468037	0.328482520130645	-5.29679495445752	Vcp
GE37788	-0.833851814089803	12.2136868965851	-1.60217193020342	0.145818400521922	0.328513530814306	-5.29695597437786	Bcam
GE138542	-0.317074109087089	8.53802068772048	-1.60209474535176	0.145835474218343	0.328514411972628	-5.2970591049075	Svs3b
GE129406	-0.241282373559406	8.47252220497742	-1.6020536266877	0.145844570623074	0.328514411972628	-5.29711404454895	Fgd4
GE1553883	-0.46131850398014	6.80266571784917	-1.6017834766352	0.145904346878684	0.328620014925506	-5.2974749803058	NA
GE40006	-0.785270282719241	8.7420952534522	-1.60167884688706	0.145927504323718	0.328643130043174	-5.29761476305266	4933407C03Rik
GE131598	0.302104212023458	10.945190322999	1.60118193519137	0.146037530022961	0.328846899099073	-5.29827855979853	Pprc1
GE39271	0.406224261434575	8.60932694055239	1.60115367770097	0.146043789025872	0.328846899099073	-5.2983163041859	Ttc19
GE1440051	-0.361455753337056	6.54228123177061	-1.60074646251765	0.146134013719965	0.329020990077806	-5.29886019530862	9930013L23Rik
GE1514661	0.249264147636347	6.69524591148469	1.60063032203313	0.146159755653926	0.329049880076991	-5.2990153034642	NA
GE1438167	0.329096356928508	7.38826308020525	1.60048136389418	0.146192777460909	0.329079350024024	-5.29921423172508	Nav1
GE35757	0.295678518258766	10.3082718578853	1.60045479031829	0.146198669138071	0.329079350024024	-5.29924971876945	Meis2
GE123354	0.30386524492505	5.14744006627378	1.60026799318779	0.146240090347056	0.329125708882228	-5.2994991638438	Rbm25
GE1431504	-0.29632599367883	6.54784473481452	-1.60024544167459	0.14624509173662	0.329125708882228	-5.29952927764681	Wnk4
GE122817	-0.276973777733282	9.602490231725	-1.59979908867836	0.146344114096036	0.329319480484344	-5.30012526243857	1110012L19Rik
GE1394128	-0.288647399027369	6.3090117165159	-1.59959812470412	0.146388717296021	0.329365787004167	-5.30039356764122	Smox
GE39928	-0.258583008275984	9.40624863825941	-1.59951687554198	0.146406753736438	0.329365787004167	-5.3005020376767	Ube2w
GE1522870	0.260398681742712	8.45074811069594	1.59940818789179	0.146430884372091	0.329365787004167	-5.30064713440927	NA
GE108330	-0.229393724774624	8.73822227161086	-1.59940129852103	0.146432414059086	0.329365787004167	-5.30065633146465	4930562C15Rik
GE1520052	0.255394861797576	8.24739766459886	1.59938537928733	0.146435948754317	0.329365787004167	-5.30067758297422	Ccdc109a
GE133688	-0.273954078120761	7.71410989188831	-1.59932626048106	0.14644907612778	0.329365787004167	-5.30075650313569	Ffar2
GE34948	-0.243136225135954	12.0687108688498	-1.59927544951019	0.146460359591768	0.329365787004167	-5.30082433160418	Degs1
GE1513919	0.316112181771282	5.98869893160657	1.59920209035644	0.146476651662252	0.329365787004167	-5.30092225805835	Sufu
GE136263	0.290072521004102	5.77574531785499	1.59918252118241	0.146480997986904	0.329365787004167	-5.30094838037111	Olfr550
GE1429844	-0.363341081321023	8.95890698986323	-1.599041665486	0.146512285561793	0.329367779887282	-5.30113639955852	C2cd4b
GE1443939	-0.298119268266628	8.69147343566021	-1.59902958090649	0.146514970131076	0.329367779887282	-5.3011525300818	NA
GE1531233	0.287699248679352	6.22753768672537	1.59900399920755	0.14652065320995	0.329367779887282	-5.30118667637975	NA
GE121037	-0.293025387624924	9.36295910180181	-1.5986995348938	0.146588306523157	0.32948740823155	-5.30159305161326	BB114814
GE111020	-0.294211977416399	11.8855852157069	-1.5986481569506	0.146599725716867	0.32948740823155	-5.30166162290161	Yif1b
GE102533	0.314005958850361	10.8477018098726	1.59846698199387	0.146639999849769	0.329548864841818	-5.30190341787116	Asnsd1
GE38331	0.293132436445076	8.18669027137008	1.59829440029055	0.146678373066429	0.329606039000535	-5.30213373102441	2810422J05Rik
GE1409269	-0.281945946131041	5.85458451669043	-1.59820154080768	0.146699023958383	0.329623382141171	-5.30225764817247	Zfp384
GE1412911	-0.301500399469892	7.11614451797167	-1.59787781482159	0.146771037513389	0.329756120689682	-5.30268961772116	NA
GE131878	0.282672002609477	7.90854405696271	1.59773879367065	0.146801972892516	0.329796552059195	-5.30287510903793	NA
GE37663	-0.435734536541156	8.04359426856552	-1.59731058823655	0.146897295460623	0.329981611969408	-5.30344639634527	Lpar2
GE1395247	0.377658153616746	6.08274116915228	1.59721085972983	0.146919504007505	0.330002414615254	-5.30357943694438	Cdc40
GE38096	0.409374086720551	8.07739968481299	1.59709102135845	0.146946194840655	0.330033280569597	-5.30373929891508	Fads3
GE122551	-0.263395898429952	6.62319537368321	-1.59669064517836	0.147035399886429	0.330204532285259	-5.30427334716541	NA
GE1556928	-0.461019536206269	7.28265269802433	-1.59658266052014	0.147059467589885	0.330229484622326	-5.30441737225517	Adcy1
GE109976	0.300189395967251	5.83691344331892	1.59620126376858	0.147144502122861	0.330368920735235	-5.30492602132338	NA
GE37064	0.364561989564262	9.36705491334643	1.59618788190986	0.147147486490618	0.330368920735235	-5.30494386685939	Srpk1
GE1507064	-0.297263934924686	5.65287405502344	-1.59611677624285	0.147163345106208	0.330375110884118	-5.30503868934919	NA
GE1497204	0.418500702849363	8.25780618478843	1.59605928431882	0.147176168594902	0.330375110884118	-5.30511535570573	Trim33
GE138242	0.25644305276436	6.70856751076851	1.59594075161513	0.147202610330311	0.33040128693993	-5.3052734163087	Lax1
GE38745	-0.289211384798186	11.4365504722125	-1.59578873749956	0.147236527237136	0.33040128693993	-5.30547611459992	1600029I14Rik
GE33898	-0.424905285469473	6.63500486855665	-1.5957750126787	0.147239589823559	0.33040128693993	-5.30549441501947	Wnt11
GE42432	0.297840617707225	10.748302977763	1.59577459222626	0.147239683645142	0.33040128693993	-5.30549497564159	Tial1
GE42257	0.453309559312675	5.73669576131262	1.59534556450615	0.147335446943678	0.330587070715161	-5.30606699154132	Ms4a3
GE1480884	0.305661180858006	6.33141099727045	1.5952185980157	0.147363797943246	0.330607145427052	-5.30623625851316	NA
GE1487683	-0.353828567060839	5.47056401881776	-1.59512095355588	0.147385604833111	0.330607145427052	-5.30636642965034	NA
GE125134	0.266391208252196	13.4729045259367	1.59509551184867	0.147391287196622	0.330607145427052	-5.30640034564539	NA
GE1407225	0.26280379144045	6.71289013019724	1.59507315734802	0.147396280201185	0.330607145427052	-5.30643014589327	Rtel1
GE1481363	0.320072642374576	5.81354604166568	1.5949754437377	0.147418106886663	0.330627005475219	-5.30656040299136	NA
GE1393481	0.442519881847874	10.0719659854769	1.59479722274392	0.147457924362553	0.330687207939146	-5.30679796966318	NA
GE1397473	0.361074766185258	8.63362764242173	1.59450431092201	0.147523386773057	0.330742751157651	-5.30718838775143	Zfp612
GE33825	0.285096789530294	5.43959282969834	1.59446762976295	0.147531586440404	0.330742751157651	-5.30723727690892	Tnfaip6
GE1477779	0.272343451279065	5.96517927531172	1.59444071409189	0.14753760340315	0.330742751157651	-5.30727315011353	D930030F02Rik
GE136910	-0.239184938605336	11.5800737127236	-1.59442042935305	0.147542138176421	0.330742751157651	-5.30730018540231	Phldb1
GE1483830	-0.455466764158501	5.97193604434101	-1.59439610391783	0.147547576437497	0.330742751157651	-5.30733260585141	Fbxo41
GE40431	0.332803295143104	7.54529638890262	1.59429885107764	0.147569320360865	0.330762401551084	-5.30746221988292	Snap29
GE1462041	0.338505419718066	8.14021122533348	1.59346858300863	0.147755070853078	0.331121688752173	-5.30856859347328	Smurf2
GE39708	0.243237422696352	6.3280756817275	1.59341978649244	0.147765994357332	0.331121688752173	-5.30863360785674	Shq1
GE42900	-0.850630325991562	10.3761644755997	-1.59336590934793	0.147778056050624	0.331121688752173	-5.30870539023771	NA
GE1443093	0.249615560103444	5.61970678646059	1.59332390228355	0.147787460958991	0.331121688752173	-5.30876135681718	Accn2
GE40110	0.297912285648393	6.98662397895704	1.59329212930608	0.147794574930149	0.331121688752173	-5.30880368787006	5730437N04Rik
GE114637	-0.430597837638089	10.8360146260425	-1.59319351549858	0.147816656538425	0.331142051964037	-5.3089350679607	Etaa1
GE39941	-0.27680510369826	8.81227020896951	-1.59308524953803	0.147840902892887	0.331144888051639	-5.30907930239793	Purg
GE102529	0.345547370589758	8.84047612342825	1.59307183247122	0.147843907919316	0.331144888051639	-5.30909717656891	Zwint
GE34666	0.324215644930076	13.674320426321	1.59271189982658	0.147924542811649	0.331290732742363	-5.30957664812318	Itm2b
GE1471015	-0.248959433799778	6.81941971009134	-1.59266514992426	0.147935019003446	0.331290732742363	-5.30963892017978	3300005D01Rik
GE39257	-0.354384027886862	11.2825716547284	-1.592170487865	0.148045908998657	0.331509935217779	-5.31029776378377	Arhgdib
GE40202	0.21922955860896	10.0027703488957	1.59197601946096	0.148089524186292	0.331563014516917	-5.31055674807243	6530406A20Rik
GE40263	-0.226877444693268	6.91913780177201	-1.59194879320929	0.148095631390928	0.331563014516917	-5.3105930054456	Rbm28
GE103087	0.226525682885155	10.9913332503199	1.59181859007302	0.148124840807031	0.331599281304242	-5.31076639328869	Fbxw9
GE1484800	0.41361401191423	10.5514865164419	1.59175488547815	0.148139134019352	0.33160215253392	-5.31085122418537	Setx
GE1469861	-0.234649749994519	8.6295154977174	-1.59160306508816	0.148173202539774	0.331649285424714	-5.31105338545239	Htr6
GE102743	-0.325253886767023	6.74956011488891	-1.59132509770157	0.148235596822796	0.331759804726255	-5.31142349549737	Diexf
GE37225	-0.667942160549418	5.60656253442218	-1.59096995733813	0.148315348386549	0.331909147802966	-5.31189631093215	Apom
GE42282	0.270076459676619	6.80161115559751	1.59085581688769	0.148340988400158	0.331937381154945	-5.31204825981612	Hps3
GE1498607	-0.698458172475156	8.47128885827423	-1.59069987467346	0.148376025055936	0.331986634237613	-5.31225584781409	NA
GE136602	-0.289323595103854	9.1075108354753	-1.59059900203444	0.148398692819065	0.332008206098973	-5.31239012229665	Mmrn2
GE35250	-0.518630386097215	9.88150008514593	-1.59047596623465	0.148426345250832	0.3320144084723	-5.31255389273873	Cplx2
GE33228	0.256678388799404	8.17875478057044	1.59047074540845	0.148427518740275	0.3320144084723	-5.31256084192653	NA
GE1540284	-0.252185270908997	6.61992354167626	-1.59027835818364	0.148470767624904	0.332082005656511	-5.31281691083361	NA
GE124918	0.394321472979322	5.92694684685138	1.58982023134084	0.148573800956927	0.332283298086101	-5.31342661563145	Dusp9
GE35363	-0.222136501049663	7.68805614749544	-1.58973335182119	0.14859334756299	0.332297854640514	-5.31354223007858	Erf
GE33252	0.409189063210141	9.02745577377524	1.5895864989457	0.148626392570388	0.332342592335628	-5.31373764617913	Agfg1
GE42040	0.29708280134752	6.05051635056199	1.58950862006903	0.148643919661687	0.332352625705538	-5.31384127520215	Pcdhb22
GE36466	0.229045393632273	10.0748611856563	1.58942385352422	0.148662998985326	0.332366127643772	-5.31395406621769	Hdac3
GE39315	-0.331466709777464	9.71649273774112	-1.58888868900833	0.148783505350083	0.332606367937687	-5.31466608709459	Vps36
GE135887	-0.462922450051997	5.7434791954586	-1.58867473269764	0.14883170793187	0.332675999137886	-5.31495071441929	NA
GE37909	-0.384108005702459	6.05582299272755	-1.58858785913578	0.14885128385188	0.332675999137886	-5.31506627705891	Cryba4
GE130024	-0.359846784282876	7.83972521422629	-1.58857664266882	0.14885381151836	0.332675999137886	-5.31508119740307	Apba1
GE1400123	-0.345104530912271	6.83546122931536	-1.58851467485545	0.148867776861026	0.3326767199044	-5.31516362709174	Ighm
GE37085	0.414002738751085	7.64314713354754	1.5884593788206	0.14888023962136	0.3326767199044	-5.31523718053877	B4galt2
GE1555978	-0.314078174207263	7.18482702307317	-1.58834942190424	0.148905024790433	0.332683497584546	-5.31538343855756	Zfp71-rs1
GE118830	-0.334034506847422	5.75433215861115	-1.58833010696833	0.148909378916487	0.332683497584546	-5.3154091295624	Galntl1
GE38683	-0.271003602709309	10.7023530989237	-1.58821684878625	0.148934912789016	0.332711378933619	-5.31555977217965	1500011H22Rik
GE36547	0.325804642431063	11.4209874305745	1.5880433013831	0.148974046442425	0.332745735097759	-5.31579059339022	Anxa4
GE1438278	0.535230860955298	6.64044348978598	1.58797614663194	0.148989191833716	0.332745735097759	-5.31587990686528	Nup98
GE42098	0.266581725447148	11.6096531698337	1.58787923921233	0.149011049787463	0.332745735097759	-5.3160087868406	Ttyh2
GE40557	-0.406882886108557	8.31079956324312	-1.58787636161674	0.149011698887841	0.332745735097759	-5.31601261377465	0610009O20Rik
GE130041	0.425471368095495	10.1061051638163	1.58785920253412	0.149015569521945	0.332745735097759	-5.31603543368007	NA
GE1546176	-0.47789885997069	7.08721656141011	-1.5877010852193	0.14905124087073	0.33276990855495	-5.31624570815881	Paqr3
GE103728	-0.251595021273118	6.72716643765818	-1.58769546834164	0.149052508183125	0.33276990855495	-5.31625317763747	Trnp1
