Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Immunologic_signatures	GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP	199	28	1.23204858053e-05	0.00162230829307	TRIM11:AIFM2:ILK:RPS6KB2:OAZ2:ISG20:MVP:MT2A:ATP6V0D1:EZH1:MMD:ARSG:UBXN6:PNPLA6:RABAC1:TBC1D17:AAMP:MAP1LC3A:PROS1:ABTB1:FBXO8:RNF14:GPLD1:KLC4:FBXO9:TRHR:CTSV:MPP1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE2770_UNTREATED_VS_IL4_TREATED_ACT_CD4_TCELL_6H_UP
Immunologic_signatures	GSE7831_1H_VS_4H_INFLUENZA_STIM_PDC_UP	199	28	1.23204858053e-05	0.00162230829307	FAM132A:HMGCL:SGMS1:SORBS1:ACTR1A:TSSC4:HEBP1:SLC48A1:INF2:ISG20:FAHD1:WWP2:ZDHHC7:ACSF3:CDC42EP4:APBA3:JUNB:RAD23A:SERTAD1:JOSD2:RBCK1:ITSN1:TANGO2:CBX7:CCRL2:TGFBI:AQP1:AQP1:CTNNAL1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE7831_1H_VS_4H_INFLUENZA_STIM_PDC_UP
Immunologic_signatures	GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_2H_UP	190	27	1.39935408405e-05	0.00179411923618	PHF13:ATP6V0B:MOB3C:DNAJC6:LMNA:SH3BP5L:PI4K2A:PI4K2A:ACTR1A:HPD:ZFYVE1:IST1:CTNS:TMEM199:NPC1:APBA3:KEAP1:FTL:NRBP1:RASL10A:APOL2:CCRL2:MSMO1:CCDC127:BRD8:CDKN1A:HSPB1:DNAJA1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE2770_IL12_AND_TGFB_ACT_VS_ACT_CD4_TCELL_2H_UP
Immunologic_signatures	GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_DN	194	27	2.07250965112e-05	0.00258904282571	ISG15:GTF2B:IL15RA:AIFM2:IRF7:RAD9A:RHEBL1:IRF9:IFI27:ISG20:TM2D3:CALCOCO2:SAP30BP:PRR24:NAPA:NRBP1:OSBPL2:FBXO7:GTPBP1:SHISA5:PLSCR4:TUBB2A:GMPR:C1GALT1:CHMP5:SAT1:TMEM187	http://www.broadinstitute.org/gsea/msigdb/cards/GSE2770_TGFB_AND_IL4_ACT_VS_ACT_CD4_TCELL_2H_DN
Immunologic_signatures	GSE11924_TFH_VS_TH2_CD4_TCELL_UP	195	27	2.28137338788e-05	0.00277871278644	HIAT1:ITGA10:PEAR1:PPOX:FAS:FBXW4:CCDC88B:ARAP1:PPME1:RDH5:ZFYVE1:ENTPD5:UNC45A:UNKL:ZNF646:ST3GAL2:GABARAP:FXR2:EZH1:HGS:WDR83OS:EGLN2:BAX:DGCR14:UNC5CL:ZC3H3:HSF1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE11924_TFH_VS_TH2_CD4_TCELL_UP
Immunologic_signatures	GSE40274_CTRL_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN	145	22	2.43852172175e-05	0.00285559909678	LMNA:SOX6:HMBS:HEBP1:PFKM:TSPAN8:PSMD9:B3GALTL:SLC4A1:BSG:ANKLE1:PLVAP:PRX:BLVRB:ABCB6:IFRD2:TSPO2:RHAG:MICALL2:ANK1:HEMGN:GATA1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE40274_CTRL_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN
Immunologic_signatures	GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_DN	165	24	2.46172335929e-05	0.00285559909678	CNN3:DEDD:RABGAP1L:FAS:NAP1L4:ADM:KAT5:KLC2:USP15:MDM2:PGF:CD70:DNAJB1:ALKBH6:CHMP2A:TOP1:MORC3:FBXO7:KPNA1:ASF1A:JAZF1:TCEA1:GPKOW:EMD	http://www.broadinstitute.org/gsea/msigdb/cards/GSE6674_UNSTIM_VS_PL2_3_STIM_BCELL_DN
Immunologic_signatures	GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_UP	186	26	2.60579020046e-05	0.00292041105807	TATDN3:ARF1:MRPL55:HK1:GHITM:ZFYVE27:DDB1:EHD1:ATG2A:YIF1A:ARAP1:HEBP1:USP15:ZDHHC17:CCNDBP1:ATP6V0D1:TMED1:KCNN4:DMWD:STRADB:DGCR14:GUCD1:NDUFA2:CDKN1A:TSTA3:SSNA1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE2770_IL12_ACT_VS_ACT_CD4_TCELL_6H_UP
Immunologic_signatures	GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP	197	27	2.75736676255e-05	0.00292041105807	NECAP2:GPR89C:GPR89B:MSS51:FBXW4:MOB2:RAB3IL1:SSSCA1:DDX24:UNC45A:PCSK6:LUC7L:TUBG2:SLC4A1:ACBD4:MYL4:SLC25A42:YIPF4:TRAK2:SOD1:ARVCF:FAM83F:RNF123:ZMAT2:APOBEC2:OGDH:WBSCR27:RENBP	http://www.broadinstitute.org/gsea/msigdb/cards/GSE27786_ERYTHROBLAST_VS_NEUTROPHIL_UP
Immunologic_signatures	GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_UP	197	27	2.75736676255e-05	0.00292041105807	PLEKHM2:HMGCL:SLC30A1:RNF187:VPS26A:BLOC1S2:H2AFJ:ASB8:DDIT3:DYNC1LI2:ORMDL3:NPC1:ANKLE1:ZNF526:RNF181:HJURP:MGME1:AL031666.2:PMM1:EMC3:TRIM59:ATG12:ZNF346:MAD2L1BP:OSTM1:SNX8:ANAPC2	http://www.broadinstitute.org/gsea/msigdb/cards/GSE14769_UNSTIM_VS_80MIN_LPS_BMDM_UP
Immunologic_signatures	GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN	197	27	2.75736676255e-05	0.00292041105807	ZBTB48:DDB1:ARAP1:PCSK7:CMKLR1:RNF40:GABARAP:RAB5C:ATP6V0A1:WBP2:BSG:MAP2K2:SH3GL1:STXBP2:RAB11B:GCDH:MAU2:SUPT5H:BLVRB:NUCB1:HIRA:ASCC2:GNPDA1:HDAC6:RENBP:GDI1:FAM3A	http://www.broadinstitute.org/gsea/msigdb/cards/GSE369_PRE_VS_POST_IL6_INJECTION_SOCS3_KO_LIVER_DN
Immunologic_signatures	GSE39820_CTRL_VS_TGFBETA1_IL6_CD4_TCELL_DN	198	27	3.02761768213e-05	0.002996847495	NECAP2:MGST3:PSAP:FTH1:YIF1A:PC:PPME1:SLC48A1:STX2:ATP6V1D:MT2A:MKNK2:IL12RB1:SERTAD1:FLT3LG:NR1H2:HS1BP3:LBH:RNF181:SMOX:MAP1LC3A:CSTB:KAT2B:FBXO38:ATP6V0E1:CHMP5:FAM214B	http://www.broadinstitute.org/gsea/msigdb/cards/GSE39820_CTRL_VS_TGFBETA1_IL6_CD4_TCELL_DN
Immunologic_signatures	GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN	198	27	3.02761768213e-05	0.002996847495	HYI:HK1:RAD9A:TMEM134:NUMA1:ENDOD1:C2CD2L:METTL7A:TESC:MAN2A2:HERPUD1:CHMP1A:SIRT7:LYL1:BLVRB:EGLN2:PTPRH:ARFGAP1:ITSN1:CACNA1I:PMM1:IP6K1:PLSCR4:PCDH1:TREML2:ZC3H3:SAT1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_DN
Immunologic_signatures	GSE40274_SATB1_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	167	24	3.03035602407e-05	0.002996847495	MIIP:E2F2:STRIP1:SNX15:IRF9:RDH11:ENTPD5:UNC45A:CLCN7:ELMO3:CALB2:NFKBIB:MED29:LENG1:PSMF1:RBM38:TPST2:PRR5:CCRL2:GRK6:KLC4:IGF2R:PLOD3:MPP1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE40274_SATB1_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP
Immunologic_signatures	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_DN	199	27	3.32162899692e-05	0.002996847495	PLEKHM2:HSPA6:SRGAP2:OAT:IRF7:TALDO1:IRF9:LUC7L:MRPL28:MAP2K3:DOHH:DDA1:ELL:PAF1:SERTAD3:ITPKC:PPP1R15A:FUZ:IL1A:APOL2:TGFBI:MAD2L1BP:OSTM1:MFHAS1:JAK2:YIPF6:GLA	http://www.broadinstitute.org/gsea/msigdb/cards/GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_DN
Immunologic_signatures	GSE22886_NAIVE_TCELL_VS_MONOCYTE_DN	199	27	3.32162899692e-05	0.002996847495	ATP6V0B:MTMR11:GLUL:NPL:PSAP:TALDO1:ARAP1:USP15:CORO1C:LGALS3:MSRB1:ATP6V0D1:GABARAP:PCTP:SCPEP1:OAZ1:FTL:HS1BP3:APOBEC3A:PLXNB2:ABHD5:ATP6V1A:CD36:CTSB:ATP6V1B2:SDCBP:RXRA	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22886_NAIVE_TCELL_VS_MONOCYTE_DN
Immunologic_signatures	GSE5960_TH1_VS_ANERGIC_TH1_DN	199	27	3.32162899692e-05	0.002996847495	ATP6V0B:OTUD7B:RGS16:PYCR2:CREB3L1:POLD4:CAPN5:SLC48A1:MDM2:CORO1C:DPF3:SEMA7A:PIGQ:TOB1:NPC1:ACP1:AAMP:TMBIM1:ID1:CSTB:ATP6V1E1:EMC3:TPRA1:CYSTM1:GNPDA1:ST6GALNAC6:GDI1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE5960_TH1_VS_ANERGIC_TH1_DN
Immunologic_signatures	GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP	199	27	3.32162899692e-05	0.002996847495	TSSC4:RAB1B:CCS:UCP2:SLC7A5:GPS2:AES:APBA3:SAFB:XAB2:GCDH:NFKBIB:PAF1:IRF3:AAMP:ILKAP:OSBPL2:ADRM1:PRR5:PPP6R2:AP5Z1:ARF5:TSTA3:ST6GALNAC4:SH3GLB2:RALGDS:ANAPC2	http://www.broadinstitute.org/gsea/msigdb/cards/GSE9006_TYPE_1_VS_TYPE_2_DIABETES_PBMC_AT_DX_UP
Immunologic_signatures	GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN	199	27	3.32162899692e-05	0.002996847495	ERMAP:CD58:LMNA:NPL:SLC30A1:PSAP:RGS10:TALDO1:CTSD:MICAL2:ALDH3B1:MSRB1:ZDHHC7:KIAA0513:GABARAP:CDC42EP4:AP2S1:FTL:ID2:IL1RN:SLC36A1:VEGFA:REEP4:SDCBP:RXRA:GLA:MPP1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN
Immunologic_signatures	GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_UP	189	26	3.47686967315e-05	0.00300679612811	KLHL21:SESN2:LY9:SGMS1:DDIT4:NRIP3:ADM:SLC3A2:CRADD:PNP:CHAC1:BANP:PLEKHM1:MAFG:NPC1:KBTBD8:FAM131A:GNPDA1:CDKN1A:TMEM217:TBC1D22B:ATP6V1B2:CTSL:CTSV:TXN:GLA	http://www.broadinstitute.org/gsea/msigdb/cards/GSE9988_ANTI_TREM1_VS_CTRL_TREATED_MONOCYTES_UP
Immunologic_signatures	GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_DN	200	27	3.64123504841e-05	0.00300679612811	RABGAP1L:FBXW4:MOB2:FAM160A2:KCNK7:TESC:INF2:GNPTG:SLC4A1:TPGS1:MAP2K2:ELOF1:CCDC124:FKBP8:NUCB1:FLT3LG:NRBP1:PCIF1:ATP5E:ADM2:SLC12A7:ZMAT2:JAZF1:TECPR1:FASTK:ANAPC2:PIM2	http://www.broadinstitute.org/gsea/msigdb/cards/GSE40184_HEALTHY_VS_HCV_INFECTED_DONOR_PBMC_DN
Immunologic_signatures	GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN	200	27	3.64123504841e-05	0.00300679612811	FAM132A:MFN2:ATP6V0B:GUK1:TMEM9B:ORMDL2:CPEB1:AEN:NGRN:CRAMP1L:ARL6IP1:ZDHHC7:CHMP1A:SIRT7:FKBP8:ZNF526:SLC1A5:NOSIP:TNNI3:C1D:HES6:MORC3:ASCC2:ATP6V0E1:ATP6V1B2:ST6GALNAC6:GATA1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE17721_LPS_VS_GARDIQUIMOD_2H_BMDC_DN
Immunologic_signatures	GSE16385_ROSIGLITAZONE_VS_UNTREATED_IFNG_TNF_STIM_MACROPHAGE_DN	200	27	3.64123504841e-05	0.00300679612811	FAM132A:NECAP2:LY9:TRIM11:VPS26A:ACTR1A:MOB2:CCS:PPME1:MYL6:ZFAND6:RPL3L:DYNC1LI2:SLC7A5:FXR2:FLCN:SUPT5H:ITPKC:NRBP1:RNF181:STAU1:LIME1:TPRA1:ANKRA2:SQSTM1:C1GALT1:SLC35A2	http://www.broadinstitute.org/gsea/msigdb/cards/GSE16385_ROSIGLITAZONE_VS_UNTREATED_IFNG_TNF_STIM_MACROPHAGE_DN
Immunologic_signatures	GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP	200	27	3.64123504841e-05	0.00300679612811	TRAPPC3:LMNA:GUK1:CTSD:BLOC1S1:TCEB2:ATP6V0D1:PLEKHM1:NPC1:BSG:KEAP1:KXD1:BLVRB:RABAC1:NUCB1:ATG4B:ADRM1:TPST2:EIF4G1:GNPDA1:SLC36A1:SQSTM1:KCTD7:EMC2:CTSL:GOLGA2:RALGDS	http://www.broadinstitute.org/gsea/msigdb/cards/GSE43260_BTLA_POS_VS_NEG_INTRATUMORAL_CD8_TCELL_UP
Immunologic_signatures	GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN	190	26	3.82099802212e-05	0.00310265039396	MTHFR:LMNA:CNTN2:RNF187:PPP2R5B:CCS:ALDH3B1:HINFP:MYO1A:USP15:GPS2:UBB:SLC4A1:SH3GL1:CD70:BCAM:SLC1A5:TXNRD2:COLQ:CLCN3:ASF1A:GNB2:CRAT:RALGDS:SSNA1:TUBB4B	http://www.broadinstitute.org/gsea/msigdb/cards/GSE360_L_DONOVANI_VS_L_MAJOR_DC_DN
Immunologic_signatures	GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_CD4_TCELL_UP	191	26	4.19557879297e-05	0.00335096063596	KLHL21:LAMTOR5:DSTYK:CLCN7:E2F4:GFOD2:TSNAXIP1:NUP88:TVP23B:DOHH:JUNB:CEBPG:NFKBIB:ZNF324:SEC14L4:DESI1:ARF4:FAM131A:TTC33:PITX1:VEGFA:ULBP2:DNAJB9:SDCBP:CTNNAL1:SLC6A8	http://www.broadinstitute.org/gsea/msigdb/cards/GSE37301_COMMON_LYMPHOID_PROGENITOR_VS_CD4_TCELL_UP
Immunologic_signatures	GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_UP	192	26	4.60296724363e-05	0.00361704135661	MUL1:SLC2A1:ITPRIP:NRIP3:CRY2:ATG2A:KCNK7:RHOF:NUPL1:DNAJA4:UBE2O:REXO1:DNAJB1:ELL:BLVRB:GYPC:ATG9A:TUBA4A:HES6:ID1:RBM38:CCDC157:IQSEC1:TBC1D23:TADA2B:ASB6	http://www.broadinstitute.org/gsea/msigdb/cards/GSE21063_WT_VS_NFATC1_KO_16H_ANTI_IGM_STIM_BCELL_UP
Immunologic_signatures	GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_UP	193	26	5.04567201175e-05	0.00390198635575	LAMTOR5:POLR3C:SHC1:CYB5R1:NAP1L4:CD59:UBXN1:RCE1:PC:RPS6KB2:SEMA7A:SLC7A5:GABARAP:MKNK2:AES:AP2S1:TRAK2:CBX7:PMM1:SQSTM1:PLOD3:ZNHIT1:ARF5:TSTA3:DPM2:SLC6A8	http://www.broadinstitute.org/gsea/msigdb/cards/GSE360_CTRL_VS_M_TUBERCULOSIS_MAC_UP
Immunologic_signatures	GSE6259_DEC205_POS_DC_VS_CD8_TCELL_UP	173	24	5.51579473973e-05	0.00419889874562	NECAP2:RGS10:TMEM9B:CAT:CLP1:FTH1:SCYL1:POLD4:MYL6:PNP:ENTPD5:ZFAND6:GPS2:PRPSAP2:MED16:TCF3:DHPS:AP2S1:IRF3:ATG3:GTPBP2:FIS1:ANAPC2:TIMM17B	http://www.broadinstitute.org/gsea/msigdb/cards/GSE6259_DEC205_POS_DC_VS_CD8_TCELL_UP
Immunologic_signatures	GSE32255_WT_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN	143	21	5.85214749871e-05	0.00438640963288	ZBTB48:ITGA10:ZBTB7B:TSSC4:PPP2R5B:YIF1A:EMC9:DDX24:RMDN3:LRRC29:GFOD2:BANP:RAB5C:CDC34:FEM1A:ASNA1:GYPC:CD36:SH3GLB2:TUBB4B:WDR13	http://www.broadinstitute.org/gsea/msigdb/cards/GSE32255_WT_VS_JMJD2D_KNOCKDOWN_4H_LPS_STIM_DC_DN
Immunologic_signatures	GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_DN	195	26	6.04787910919e-05	0.00441755208114	KLHL21:GPATCH3:SESN2:MGST3:TMEM9B:TSPAN31:UBB:MIEN1:PRDX2:BABAM1:CHMP2A:OST4:ZNF335:SOD1:LSS:ATP6V1E1:TFIP11:PMM1:KAT2B:SHISA5:KLHDC8B:ATP6V1A:IGF2R:POP7:ZNHIT1:WDR45	http://www.broadinstitute.org/gsea/msigdb/cards/GSE16385_IFNG_TNF_VS_IL4_STIM_MACROPHAGE_ROSIGLITAZONE_TREATED_DN
Immunologic_signatures	GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_DN	185	25	6.38052816339e-05	0.00441755208114	KLHL21:PHF13:PLEKHM2:LY9:NRIP3:SLC3A2:DDIT3:CRY1:CORO1C:SDSL:ATP6V1D:BANP:PLEKHM1:NPC1:NRBP1:LBH:CSTB:FAM131A:GNPDA1:MAPK13:KCTD7:ATP6V1B2:CTSL:TXN:GLA	http://www.broadinstitute.org/gsea/msigdb/cards/GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_DN
Immunologic_signatures	GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_DN	196	26	6.61323724045e-05	0.00441755208114	SARS:MOB2:HBB:PRDX5:TMEM134:PSMD9:PSME1:CLK3:MYO1C:MED11:DAPK3:NDUFA11:LYL1:LIN37:RABAC1:CHMP2A:AAMP:PMM1:TUSC2:EIF4G1:GNB2:FIS1:VPS28:RXRA:TUBB4B:ALAS2	http://www.broadinstitute.org/gsea/msigdb/cards/GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_DN
Immunologic_signatures	GSE39820_CTRL_VS_TGFBETA1_IL6_IL23A_CD4_TCELL_DN	196	26	6.61323724045e-05	0.00441755208114	MIIP:MUL1:SARS:USF1:IBA57:CTSD:TRMT112:KAT5:PC:UCP2:ZC3H10:HCFC2:SEMA7A:DNAJA4:HERPUD1:BCAR1:WDR81:FXR2:SCPEP1:ASPSCR1:IL1RN:IFRD2:EIF4G1:ATP6V0E1:REEP4:GLA	http://www.broadinstitute.org/gsea/msigdb/cards/GSE39820_CTRL_VS_TGFBETA1_IL6_IL23A_CD4_TCELL_DN
Immunologic_signatures	GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN	175	24	6.68209774482e-05	0.00441755208114	TMEM56:MAB21L3:NPL:YPEL4:H2AFJ:PLEK2:GFOD2:MAFG:ELOF1:KLF1:SLC1A5:DYSF:IL1RN:TRAK2:TUBA4A:RBM38:OSBP2:LTF:SLC22A4:CYSTM1:MXD3:TUBB2A:ANK1:TUBB4B	http://www.broadinstitute.org/gsea/msigdb/cards/GSE4748_CYANOBACTERIUM_LPSLIKE_VS_LPS_AND_CYANOBACTERIUM_LPSLIKE_STIM_DC_3H_DN
Immunologic_signatures	GSE40273_EOS_KO_VS_WT_TREG_UP	197	26	7.22564019859e-05	0.00441755208114	ALPL:GPR89C:GPR89B:S100A10:PRDX6:RNF187:GALNT2:PSAP:ALDH3B1:CAPN5:SLC48A1:COPZ1:SELPLG:ZFYVE21:CDC34:RABAC1:NUCB1:FTL:ABCB6:ATG9A:GMPPB:IFRD2:NCEH1:TUBB2A:PLOD3:RELN:SLC10A3	http://www.broadinstitute.org/gsea/msigdb/cards/GSE40273_EOS_KO_VS_WT_TREG_UP
Immunologic_signatures	GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP	197	26	7.22564019859e-05	0.00441755208114	TNFRSF25:HPS1:HBG2:H2AFJ:USP15:ABCB9:PGF:CLK3:SLC5A2:MARVELD3:PHOSPHO1:PQLC1:WDR83OS:JUNB:GCDH:CCDC124:MAP1LC3A:GNAZ:DPH3:CISH:PSMD2:TUBB2A:PIM1:CCDC71L:SLC13A4:TSTA3	http://www.broadinstitute.org/gsea/msigdb/cards/GSE21546_WT_VS_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_UP
Immunologic_signatures	GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN	197	26	7.22564019859e-05	0.00441755208114	DDIT4:SEC31B:ATG13:NUMA1:SLCO2B1:RDH5:DDIT3:PROZ:MT2A:RGS9:AES:DNAJB1:CYP4F12:DMPK:IRF3:RBM38:SUN2:USP19:TFDP2:MCC:MARCH3:TUBB2A:PIM1:HDAC6:FAM3A:IKBKG	http://www.broadinstitute.org/gsea/msigdb/cards/GSE28726_NAIVE_CD4_TCELL_VS_NAIVE_VA24NEG_NKTCELL_DN
Immunologic_signatures	GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_DN	197	26	7.22564019859e-05	0.00441755208114	ELOVL1:SARS:SLC30A1:CARS:FTH1:CST6:CTTN:HSD17B6:HPD:MSRB1:KCTD5:KIAA0513:SIRT7:NPC1:MAST1:CEBPG:SLC1A5:IL1RN:ATP6V1E1:IQSEC1:ABHD5:SQSTM1:ATP6V1B2:JAK2:CTSV:SAT1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY7_DN
Immunologic_signatures	GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP	197	26	7.22564019859e-05	0.00441755208114	SESN2:SLC6A9:SARS:ANAPC16:DDIT4:CARS:YPEL4:SLC3A2:GPRC5D:DDIT3:CHAC1:CLK3:HERPUD1:SLC7A5:BANP:TMEM11:RGS9:SLC14A1:JUNB:CEBPG:SERTAD1:RHBDD1:TRIB3:PLXNB2:VEGFA:IFRD1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_6H_UP
Immunologic_signatures	GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN	197	26	7.22564019859e-05	0.00441755208114	ATP6V0B:HSPA6:SLC30A1:IRF7:TALDO1:CARS:CST6:RMDN3:MSRB1:MT2A:FAM96B:KIAA0513:PSMB6:CALCOCO2:BLVRB:IL1RN:ATP6V1E1:ABHD5:ATG3:P4HA2:CDKN1A:IGF2R:MICALL2:ATP6V1B2:DNAJA1:TXN	http://www.broadinstitute.org/gsea/msigdb/cards/GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY10_DN
Immunologic_signatures	GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN	187	25	7.65969298749e-05	0.00441755208114	KLHL21:PHF13:PLEKHM2:LY9:PI4K2A:PI4K2A:NRIP3:SLC3A2:DDIT3:CRY1:CORO1C:SDSL:LGALS3:ATP6V1D:MT2A:BANP:PLEKHM1:NPC1:LBH:CSTB:FAM131A:GNPDA1:SNX8:WDR91:ATP6V1B2:CTSL	http://www.broadinstitute.org/gsea/msigdb/cards/GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_DN
Immunologic_signatures	GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN	198	26	7.88848585918e-05	0.00441755208114	S100A10:NPL:PSAP:TALDO1:CTSD:ILK:MICAL2:LGALS3:TMEM11:PNPLA6:STXBP2:TMED1:ASNA1:FTL:CHMP2A:ID2:TOP1:PLXNB2:ATG3:ATP6V1A:EIF4G1:CSNK1A1:IGF2R:CTSB:SDCBP:RXRA	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22886_NAIVE_BCELL_VS_MONOCYTE_DN
Immunologic_signatures	GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_DN	198	26	7.88848585918e-05	0.00441755208114	UROD:MOB2:RAB3IL1:FTH1:SLC3A2:METTL7A:USP15:IRF9:IFI27:PKD1:MT2A:MYO1C:MYL4:FZR1:EPOR:RABAC1:STRN4:FTL:IP6K2:IFRD2:DCUN1D1:UVSSA:FBXO38:ANK1:SDCBP:CDC26	http://www.broadinstitute.org/gsea/msigdb/cards/GSE7764_IL15_NK_CELL_24H_VS_SPLENOCYTE_DN
Immunologic_signatures	GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN	198	26	7.88848585918e-05	0.00441755208114	ISG15:IRF7:USP15:UBC:PSME1:IRF9:GPR176:ISG20:MT2A:CALCOCO2:NDUFV2:NAPA:NR1H2:MMADHC:TRAK2:RBCK1:MORC3:GTPBP1:ATG3:GTPBP2:MAD2L1BP:LSM1:DNAJA1:CHMP5:SAT1:TMEM187	http://www.broadinstitute.org/gsea/msigdb/cards/GSE21927_SPLEEN_C57BL6_VS_4T1_TUMOR_BALBC_MONOCYTES_DN
Immunologic_signatures	GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN	198	26	7.88848585918e-05	0.00441755208114	ESPN:TNFRSF25:PHF13:NPL:ACTR1A:UBXN1:FRMD8:RAB1B:PC:ARAP1:LGALS3:EPB42:SERF2:CIB1:SIRT7:AES:DDA1:SERTAD1:LIME1:CISH:GNPDA1:HSPB1:TSC22D4:PLOD3:FAM214B:SSNA1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE15330_MEGAKARYOCYTE_ERYTHROID_VS_GRANULOCYTE_MONOCYTE_PROGENITOR_IKAROS_KO_DN
Immunologic_signatures	GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_UP	198	26	7.88848585918e-05	0.00441755208114	UROD:CDKN2C:USF1:DCAF6:ANAPC16:HYLS1:METTL7A:OAZ2:CARHSP1:INPP5K:RPAIN:TOB1:CENPA:RTFDC1:WDR6:TFDP2:TRIM59:ETFDH:FBXO8:CEP44:TTC33:AP5Z1:CTSV:SSNA1:WDR45:MPP1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE6674_ANTI_IGM_VS_PL2_3_STIM_BCELL_UP
