Category	GeneSet	N_genes	N_overlap	p	adjP	genes	link
Immunologic_signatures	GSE3982_DC_VS_BCELL_UP	199	22	8.79414349646e-05	0.00197971708217	SPSB1:FUCA1:TGFBR3:SLC27A3:PLAU:MMP19:TM6SF1:ABCC3:RAB31:TYROBP:LILRA2:DHRS9:CXCR2:RAMP1:CEBPB:CCR5:ALAS1:SLC2A9:HK3:IPCEF1:PILRA:CLEC5A	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_DC_VS_BCELL_UP
Immunologic_signatures	GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN	199	22	8.79414349646e-05	0.00197971708217	S100A13:FCGR2B:PALD1:PRF1:ST3GAL4:ANXA2:DAPK2:ITGAX:CCL5:MYO1F:CAPG:IL18R1:IL18RAP:GPC1:CST7:LGALS1:CCR2:CCR5:ST3GAL6:TRAF1:GK:CXCR3	http://www.broadinstitute.org/gsea/msigdb/cards/GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN
Immunologic_signatures	GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP	199	22	8.79414349646e-05	0.00197971708217	ACOT11:LPXN:CD9:MMP19:ANXA2:PAQR5:ALOX12:GRIN2C:AATK:GADD45B:C5AR1:EPAS1:TGFA:RAMP1:LGALS1:CELSR1:STAB1:CD14:RNF122:GADD45G:CSF2RA:FLNA	http://www.broadinstitute.org/gsea/msigdb/cards/GSE1432_1H_VS_24H_IFNG_MICROGLIA_UP
Immunologic_signatures	GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_UP	186	21	8.81770539474e-05	0.00197971708217	SIPA1L2:PHLDA1:RNASE3:IRF2BPL:ZNF598:MMP25:GPR97:CAMKK1:CACNB1:DKFZP761J1410:EMR3:HAS1:MBOAT7:TNFAIP6:NCF4:IL5RA:CCR3:IL1RAP:ANXA3:TERT:HEY1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_UP
Immunologic_signatures	GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_DN	200	22	9.49613871912e-05	0.00205623057065	TNFRSF18:SYTL1:SLAMF1:IL2RA:BATF:CAPN3:ANXA2:UNC119:IKZF3:ICAM1:CEBPA:ZBTB32:ADAM17:STON1:CAPG:IL1RL1:LGALS1:CCR2:KY:NT5E:ADAP1:GADD45G	http://www.broadinstitute.org/gsea/msigdb/cards/GSE16451_CTRL_VS_WEST_EQUINE_ENC_VIRUS_MATURE_NEURON_CELL_LINE_DN
Immunologic_signatures	GSE40274_FOXP3_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP	200	22	9.49613871912e-05	0.00205623057065	SPSB1:CD52:S100A11:FCRL1:CALHM2:KCNE3:BATF:CRIP1:CRIP1:TMEM102:CCL5:TBXA2R:CERS4:AXL:GPR75:CAPG:CST7:NCF4:CCR5:STAB1:B3GALT4:NT5E:TOR4A	http://www.broadinstitute.org/gsea/msigdb/cards/GSE40274_FOXP3_VS_FOXP3_AND_LEF1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP
Immunologic_signatures	GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN	200	22	9.49613871912e-05	0.00205623057065	TMEM39B:PLK3:ACOT11:SRGN:ADAM8:LPXN:FKBP2:SMCO4:SCARB1:FES:TRPV2:UNC119:IKZF3:TRPM4:NKG7:RNF149:IL18R1:CST7:LGALS1:CX3CR1:IL4:SLC17A5	http://www.broadinstitute.org/gsea/msigdb/cards/GSE40666_WT_VS_STAT4_KO_CD8_TCELL_WITH_IFNA_STIM_90MIN_DN
Immunologic_signatures	GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_DN	200	22	9.49613871912e-05	0.00205623057065	NR1H3:CLCF1:HVCN1:RASAL1:OASL:BATF:GPR65:TNFAIP2:GPR132:PLEKHO2:CCL5:RHBDF2:FCER2:PLEKHF1:ADAM17:RNF149:CASS4:CX3CR1:SLC15A2:MYO1G:TMEM176B:GK	http://www.broadinstitute.org/gsea/msigdb/cards/GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_DN
Immunologic_signatures	KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_DN	200	22	9.49613871912e-05	0.00205623057065	FGR:S100A11:S100A13:FCGR2B:SRGN:PRF1:ANXA2:DAPK2:ITGAX:ZNF821:CCL5:MYO1F:IL18R1:IL18RAP:GALNT3:LGALS1:CCR2:CCR5:ST3GAL6:NT5E:ACTB:CXCR3	http://www.broadinstitute.org/gsea/msigdb/cards/KAECH_NAIVE_VS_DAY15_EFF_CD8_TCELL_DN
Immunologic_signatures	GSE3982_MAST_CELL_VS_BCELL_UP	200	22	9.49613871912e-05	0.00205623057065	S100A8:FCER1G:SOX13:WT1:HP:CCL2:CCL23:HOXB6:CD300A:EMR3:SIGLEC6:IL18RAP:CST7:ALAS1:ST3GAL6:SPP1:F13A1:IPCEF1:STX1A:PCOLCE:BMP1:GSN	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_MAST_CELL_VS_BCELL_UP
Immunologic_signatures	GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_DN	200	22	9.49613871912e-05	0.00205623057065	FCER1G:SOX13:PRF1:FKBP2:SMCO4:SCARB1:FES:APOBR:TRPV2:ARL4D:RAB31:MYO1F:TRPM4:INHA:CARD10:LGALS1:CX3CR1:ARAP3:NT5E:CCDC126:TRPM6:TOR4A	http://www.broadinstitute.org/gsea/msigdb/cards/GSE40666_NAIVE_VS_EFFECTOR_CD8_TCELL_DN
Immunologic_signatures	GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_UP	200	22	9.49613871912e-05	0.00205623057065	IFI6:S100A11:SMCO4:STAC3:TEP1:ALDH1A2:PYCARD:ITGAX:SNAI3:CCL2:CCL5:BST2:SLC17A9:CYTH4:CCR1:CCR5:SUCNR1:IL1RAP:HK3:F13A1:POLM:CARD9	http://www.broadinstitute.org/gsea/msigdb/cards/GSE46606_UNSTIM_VS_CD40L_IL2_IL5_1DAY_STIMULATED_IRF4_KO_BCELL_UP
Immunologic_signatures	GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_UP	187	21	9.55077386178e-05	0.00205891018826	FGR:PTPRU:SLC45A3:CR1:IL2RA:SRGN:LRRC32:STAC3:ALOX5AP:RAB20:CD300A:CD300LF:RHBDF2:NKG7:GALM:GP9:CCDC96:SLC2A9:LFNG:UPP1:STAG3	http://www.broadinstitute.org/gsea/msigdb/cards/GSE46242_TH1_VS_ANERGIC_TH1_CD4_TCELL_UP
Immunologic_signatures	GSE3920_UNTREATED_VS_IFNG_TREATED_FIBROBLAST_DN	175	20	0.000102824520939	0.0022068769428	PBXIP1:SIPA1L2:IL2RA:CLEC12A:RIPK3:GPR97:FAM20A:ELANE:TBXA2R:PLEKHF1:IGFLR1:RAMP1:ZDHHC8:BIK:IL17RE:NT5E:UPP1:TMEM176B:TRPM6:PRRG1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3920_UNTREATED_VS_IFNG_TREATED_FIBROBLAST_DN
Immunologic_signatures	GSE3982_EOSINOPHIL_VS_TH1_UP	188	21	0.000103375174206	0.00220896424882	FGR:PTAFR:ADAM8:SPI1:TRPC6:CD9:KRT2:CKAP4:CEBPE:MEIS2:ESRP2:SMPD3:CCL23:DLGAP1:LILRA2:TNFAIP6:THBS4:RGL2:PDLIM2:TLR4:BMX	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_EOSINOPHIL_VS_TH1_UP
Immunologic_signatures	GSE3565_DUSP1_VS_WT_SPLENOCYTES_POST_LPS_INJECTION_DN	150	18	0.000105388859804	0.00224215949766	SLC30A2:TGFBR3:S100A11:FCGR2B:IL2RA:SLC37A2:CCPG1:HOXB6:CD33:IL1RL1:MYH7B:CYTH4:LGALS1:CX3CR1:GP9:AFAP1:CSF1R:F13A1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3565_DUSP1_VS_WT_SPLENOCYTES_POST_LPS_INJECTION_DN
Immunologic_signatures	GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_DN	151	18	0.000115248172719	0.0024412569456	ANKRD34A:S100A11:SOX13:PRG2:CLEC12A:CTSG:SHC4:COPZ2:EPX:METRNL:PRTN3:EMILIN1:EPAS1:GPC1:BLCAP:TMEM176B:AGPAT2:LONRF3	http://www.broadinstitute.org/gsea/msigdb/cards/GSE5589_WT_VS_IL10_KO_LPS_STIM_MACROPHAGE_180MIN_DN
Immunologic_signatures	GSE34205_RSV_VS_FLU_INF_INFANT_PBMC_DN	190	21	0.000120856408399	0.00254139589599	SH2D2A:PRF1:UNC93B1:OASL:B2M:MT1F:LLGL2:HSH2D:GMIP:PLEKHF1:NKG7:GNLY:OGFR:ITGB2:TYMP:ODF3B:CCR5:STAB1:SPON2:ACTB:TMEM66	http://www.broadinstitute.org/gsea/msigdb/cards/GSE34205_RSV_VS_FLU_INF_INFANT_PBMC_DN
Immunologic_signatures	GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_UP	177	20	0.00012101885219	0.00254139589599	S100A8:ADCY6:BATF:THBS1:PKM:SOCS1:MYLPF:GADD45B:ICAM1:HAS1:LILRA2:TRPM2:ITGB2:LIF:CCR2:CCR5:AHRR:SPATA24:CSF2RA:GPR82	http://www.broadinstitute.org/gsea/msigdb/cards/GSE2128_CTRL_VS_MIMETOPE_NEGATIVE_SELECTION_DP_THYMOCYTE_C57BL6_UP
Immunologic_signatures	GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_DN	193	21	0.000152000691052	0.00316473233677	SPSB1:TGFBR3:TBX19:ALOX5AP:PLEKHG3:BATF:VIMP:COTL1:RNF166:ERN1:LLGL2:RHBDF2:ARHGDIA:GALM:GALNT3:GRAMD4:CCR5:PCBP4:PRKCD:SH3TC1:SLCO4C1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE4984_LPS_VS_VEHICLE_CTRL_TREATED_DC_DN
Immunologic_signatures	GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN	193	21	0.000152000691052	0.00316473233677	RASSF4:HYOU1:RAB20:MMP14:VIMP:HP:PLD2:SLC35B1:ICAM1:FPR2:ADAM17:MANF:ETV5:CXCL3:HPSE:TMEM176B:SGK223:FGD3:TRAF1:HSPA5:AGPAT2	http://www.broadinstitute.org/gsea/msigdb/cards/GSE25085_FETAL_BM_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN
Immunologic_signatures	GSE2706_UNSTIM_VS_2H_R848_DC_DN	180	20	0.000153658429925	0.00318563349189	MFSD2A:PLK3:BTBD19:EFCAB4A:WT1:CLCF1:LRRC32:TNFAIP2:GPR132:CCL5:GADD45B:ICAM1:NFKBID:PLAUR:TNFAIP6:GALNT3:CXCL3:ACSL1:MYO1G:TRAF1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE2706_UNSTIM_VS_2H_R848_DC_DN
Immunologic_signatures	GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_UP	182	20	0.000179521416326	0.00370605228958	S100A8:FCGR2B:ANKRD13D:P2RY2:THBS1:SOCS1:CORO1A:NOD2:KSR1:RAB31:EMR3:HAS1:FPR1:FPR2:TGFA:HCK:PRKCD:CD14:SMPDL3A:MYO1G	http://www.broadinstitute.org/gsea/msigdb/cards/GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_6H_UP
Immunologic_signatures	GSE3982_MAST_CELL_VS_DC_DN	196	21	0.000190044084515	0.00385789491565	SLAMF1:HLX:SMCO4:TSPAN9:CKAP4:SCARB1:RAB20:RNASE6:RPP25:RAB31:FCER2:CCDC106:CXCR2:RAMP1:GPC1:CCR5:SPP1:HK3:RGS14:PILRA:CARD9	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_MAST_CELL_VS_DC_DN
Immunologic_signatures	GSE22501_PERIPHERAL_BLOOD_VS_CORD_BLOOD_TREG_UP	196	21	0.000190044084515	0.00385789491565	PADI2:ID3:PTPRU:GJA4:RHOC:CD101:MNDA:LPXN:RNASE2:DAPK2:ATP2A1:HP:CCL23:LASP1:TNFSF14:RTN2:HYAL3:GP9:CXCL3:STAR:ABCD1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22501_PERIPHERAL_BLOOD_VS_CORD_BLOOD_TREG_UP
Immunologic_signatures	GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP	196	21	0.000190044084515	0.00385789491565	PBXIP1:FAM107B:RASSF4:ADAM8:MS4A6A:UNC93B1:RABEP2:LLGL2:SMAD7:FCER2:VASP:EMILIN1:IL18R1:DPP4:GPR35:PRKCD:CP:CCDC96:SLC26A8:NCF1:SGK223	http://www.broadinstitute.org/gsea/msigdb/cards/GSE43863_LY6C_INT_CXCR5POS_VS_LY6C_LOW_CXCR5NEG_EFFECTOR_CD4_TCELL_UP
Immunologic_signatures	GSE4142_NAIVE_VS_GC_BCELL_UP	196	21	0.000190044084515	0.00385789491565	JTB:TDRD9:KIFC3:FAM20A:SMAD7:HMHA1:SSBP4:ZNF579:RFX8:IL18R1:SLC4A11:BLCAP:ITGB2:IL17RE:STAB1:NT5E:TMEM176B:NPR2:FGD3:COL15A1:SARDH	http://www.broadinstitute.org/gsea/msigdb/cards/GSE4142_NAIVE_VS_GC_BCELL_UP
Immunologic_signatures	GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_DN	197	21	0.00020447243988	0.00401689406087	TGFBR3:F3:DLG5:FADS3:LRRC32:THBS1:TM6SF1:MT1F:CRISPLD2:COPZ2:HOMER3:MBOAT7:EMILIN1:STON1:SPON2:ANXA3:MYO6:UPP1:PDLIM2:NPDC1:PRRG1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE1460_INTRATHYMIC_T_PROGENITOR_VS_THYMIC_STROMAL_CELL_DN
Immunologic_signatures	GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_DN	197	21	0.00020447243988	0.00401689406087	FCER1G:DNAJC4:FKBP2:HYOU1:ST14:ALOX5AP:DAD1:SMPD3:CD68:MYL12A:ICAM1:TYROBP:IL18R1:DPP4:CSF2RB:CCR2:GPX1:GRSF1:GSN:PTGDS:IL3RA	http://www.broadinstitute.org/gsea/msigdb/cards/GSE29618_BCELL_VS_PDC_DAY7_FLU_VACCINE_DN
Immunologic_signatures	GSE360_CTRL_VS_M_TUBERCULOSIS_DC_DN	197	21	0.00020447243988	0.00401689406087	IFI6:S100A11:S100A8:SRGN:C3AR1:KRT86:CKAP4:WSCD2:CCNA1:TNFAIP2:ALDH1A2:SBNO2:ICAM1:BST2:L3MBTL1:CSF2RB:TYMP:MANF:ACSL1:ADRB2:TRAF1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE360_CTRL_VS_M_TUBERCULOSIS_DC_DN
Immunologic_signatures	GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_UP	197	21	0.00020447243988	0.00401689406087	CD52:FGR:FCGR1A:S100A8:ADAM8:STK38L:CACNB3:CRIP1:CRIP1:SMAD6:TNFSF14:CEBPA:PRKD2:SIRPB1:ITGB2:PDGFB:TYMP:CAMK1:CCR2:NAT6:CPB1:STAR	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_UP
Immunologic_signatures	GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_DN	197	21	0.00020447243988	0.00401689406087	PADI2:QSOX1:DGKZ:CACNA2D4:GPR97:CAMKK1:LASP1:ARL4D:TBXA2R:ABHD8:IGFLR1:TGFA:IL18RAP:ITGB2:FAM211B:GRAMD4:SLC2A9:B3GALT4:NT5E:SMPDL3A:LFNG	http://www.broadinstitute.org/gsea/msigdb/cards/GSE15735_CTRL_VS_HDAC_INHIBITOR_TREATED_CD4_TCELL_12H_DN
Immunologic_signatures	GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP	197	21	0.00020447243988	0.00401689406087	FUCA1:FGR:FCGR2B:MS4A6A:CD9:CKAP4:TM6SF1:FES:ABCC3:MRC2:RAB31:C5AR1:CD33:LILRA2:CAPG:CXCR2:RAMP1:LGALS1:CELSR1:HK3:CARD9	http://www.broadinstitute.org/gsea/msigdb/cards/GSE3982_DC_VS_CENT_MEMORY_CD4_TCELL_UP
Immunologic_signatures	GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN	197	21	0.00020447243988	0.00401689406087	MNDA:CALHM2:NR1H3:ANXA2:TM6SF1:DPEP2:TNFSF13:CCL2:ABCC3:CD33:HCK:BLCAP:ITGB2:LGALS1:GPX1:TMEM176B:AOC1:CEBPD:LY96:CARD9:CSF2RA	http://www.broadinstitute.org/gsea/msigdb/cards/GSE24634_TREG_VS_TCONV_POST_DAY3_IL4_CONVERSION_DN
Immunologic_signatures	GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_DN	197	21	0.00020447243988	0.00401689406087	DNAJC4:RASGRP2:KCNE3:SLC6A13:MEIS2:SMAD6:FES:PAM16:PYCARD:AGRP:CRISPLD2:FAM64A:RAB31:MYO1F:HSH2D:TYROBP:CLEC11A:CCDC106:SH3BP1:ETV5:ABCD1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22103_UNSTIM_VS_GMCSF_AND_IFNG_STIM_NEUTROPHIL_DN
Immunologic_signatures	GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP	184	20	0.000209146318216	0.00409221229859	TGFBR3:SH2D2A:FCRL2:SLAMF1:F5:RIPK3:ANXA2:COTL1:RNF166:CACNB1:ERN1:LLGL2:RHBDF2:MYO1F:GIPR:GALM:IL18RAP:SLC4A11:CST7:CXCR3	http://www.broadinstitute.org/gsea/msigdb/cards/GSE5542_UNTREATED_VS_IFNA_TREATED_EPITHELIAL_CELLS_6H_UP
Immunologic_signatures	GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_UP	198	21	0.000219858032372	0.00421711942408	CD48:FCGR2B:HLX:CCDC85B:PRSS23:SCARB1:TNFAIP2:CORO1A:PIK3R6:CCL23:METRNL:HMHA1:FCER2:CD33:DHRS9:NCF4:CSF2RB:CYTH4:PDLIM2:RAB33A:ARHGAP4	http://www.broadinstitute.org/gsea/msigdb/cards/GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_UP
Immunologic_signatures	GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP	198	21	0.000219858032372	0.00421711942408	ACTN2:GPR65:CCL5:FAM20A:PLEKHF1:EPS8L1:EPAS1:IL18RAP:CARD10:CYP2D6:BIK:IL17RE:CCR1:CCR2:CCR5:SLC15A2:IDUA:AHRR:SYTL3:TMEM176B:GPR34	http://www.broadinstitute.org/gsea/msigdb/cards/GSE20366_EX_VIVO_VS_DEC205_CONVERSION_NAIVE_CD4_TCELL_UP
Immunologic_signatures	GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_UP	198	21	0.000219858032372	0.00421711942408	MS4A6A:EFEMP2:VWA5A:LUM:CRIP1:CRIP1:B2M:CD276:APOBR:ITGAM:TRPV2:MRC2:TBXA2R:MYO1F:TYROBP:NCF4:HPSE:HK3:MYO1G:PCOLCE:LY96:PKHD1L1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_IN_MAST_CELL_UP
Immunologic_signatures	GSE23502_BM_VS_COLON_TUMOR_MYELOID_DERIVED_SUPPRESSOR_CELL_UP	198	21	0.000219858032372	0.00421711942408	FCGR2B:BCO2:VWA5A:CD9:BATF:CRIP1:CRIP1:HDC:CD300LF:RAB31:SBNO2:ZBTB32:MAPRE3:ALS2:SLC17A9:CSF2RB:LGALS1:IL5RA:CCR1:CCR5:CXCL3:TMEM176B	http://www.broadinstitute.org/gsea/msigdb/cards/GSE23502_BM_VS_COLON_TUMOR_MYELOID_DERIVED_SUPPRESSOR_CELL_UP
Immunologic_signatures	GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_DN	198	21	0.000219858032372	0.00421711942408	TNFRSF8:RHOC:FCRL1:HRASLS5:TSPAN9:PHLDA1:GPR132:PSTPIP1:IL21R:UNC119:ICAM1:PTOV1:CARD10:GP9:ETV5:SPP1:IPCEF1:PDLIM2:CLU:PRAF2:CXCR3	http://www.broadinstitute.org/gsea/msigdb/cards/GSE29164_UNTREATED_VS_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DAY7_DN
Immunologic_signatures	GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_DN	172	19	0.000228498822656	0.00424734929518	TGFBR3:CD101:IL2RA:ADAM8:ATHL1:ST3GAL4:CLEC12A:SPNS3:ERN1:METRNL:CAPG:RNF149:GALNT3:SELM:CCR1:HPSE:NEDD9:TRAF1:GPR34	http://www.broadinstitute.org/gsea/msigdb/cards/GSE7219_UNSTIM_VS_LPS_AND_ANTI_CD40_STIM_DC_DN
Immunologic_signatures	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_DN	199	21	0.000236254445606	0.00424734929518	TNFRSF4:SPSB1:CELA2B:CD48:FCGR2B:IL2RA:MMP19:CCNA1:NOD2:ASGR1:MFSD12:BST2:NPAS1:FPR2:IL18RAP:DPP4:GATA2:CXCL3:CAV2:TLR4:SARDH	http://www.broadinstitute.org/gsea/msigdb/cards/GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_DN
Immunologic_signatures	GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP	199	21	0.000236254445606	0.00424734929518	FCER1G:SRGN:ST14:GNS:TNFAIP2:ANXA2:CD68:CCL5:COPZ2:GADD45B:ICAM1:AXL:GPC1:GPX1:ALAS1:LIPH:HPGD:PPAP2A:CSF1R:CLU:HEY1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE2405_HEAT_KILLED_LYSATE_VS_LIVE_A_PHAGOCYTOPHILUM_STIM_NEUTROPHIL_24H_UP
Immunologic_signatures	GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_UP	199	21	0.000236254445606	0.00424734929518	CHRNB2:FCGR2B:SRGN:SPI1:CCDC87:C3AR1:SLC8B1:RIPK3:TM6SF1:FES:NLRC5:COTL1:CCL5:RNF149:GPR35:CYTH4:LIPH:HK3:IPCEF1:UPP1:NCF1	http://www.broadinstitute.org/gsea/msigdb/cards/GSE32533_MIR17_KO_VS_MIR17_OVEREXPRESS_ACT_CD4_TCELL_UP
Immunologic_signatures	GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP	199	21	0.000236254445606	0.00424734929518	FAAH:F3:SIPA1L2:IL2RA:ST3GAL4:PRICKLE1:PHLDA1:OASL:NMB:CCL2:HOXB6:HRH4:CILP2:PLAUR:OGFR:LIF:CXCL3:SPOCK1:CD14:PKHD1L1:GADD45G	http://www.broadinstitute.org/gsea/msigdb/cards/GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_10MIN_UP
Immunologic_signatures	GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN	199	21	0.000236254445606	0.00424734929518	TNFRSF8:PTAFR:S100A11:FKBP2:HYOU1:ALOX5AP:BATF:ANXA2:PPIB:CYBA:TNFSF14:CAPG:CEBPB:CCR1:CCR5:ST3GAL6:SPP1:EIF3B:UPP1:CSF2RA:RAB33A	http://www.broadinstitute.org/gsea/msigdb/cards/GSE41176_WT_VS_TAK1_KO_ANTI_IGM_STIM_BCELL_3H_DN
Immunologic_signatures	GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_UP	199	21	0.000236254445606	0.00424734929518	PADI2:FUCA1:CD101:MNDA:F5:MS4A6A:RASGRP2:UNC93B1:RNASE2:FES:SULT1A2:DPEP2:CRISPLD2:ASGR1:CD33:CX3CR1:CCR2:HK3:F13A1:IPCEF1:CEBPD	http://www.broadinstitute.org/gsea/msigdb/cards/GSE22886_DAY0_VS_DAY1_MONOCYTE_IN_CULTURE_UP
Immunologic_signatures	GSE43955_10H_VS_30H_ACT_CD4_TCELL_UP	199	21	0.000236254445606	0.00424734929518	ID3:NR1H3:TRPC6:C3AR1:CACNB3:NAB2:CORO1A:TRIM47:PLAUR:VASP:HAS1:SERPINE2:PRKCD:CXCL3:SPP1:MYO6:UPP1:PHKG1:NCF1:AOC1:CXCR3	http://www.broadinstitute.org/gsea/msigdb/cards/GSE43955_10H_VS_30H_ACT_CD4_TCELL_UP
Immunologic_signatures	GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP	199	21	0.000236254445606	0.00424734929518	TNFRSF4:FGR:PTAFR:F3:ALOX5AP:ITGAM:SLC16A3:GATAD2A:PLAUR:FPR2:CEBPB:ALAS1:CXCL3:SPP1:TMED9:UPP1:STAG3:GSN:IL3RA:CXCR3:RAB33A	http://www.broadinstitute.org/gsea/msigdb/cards/GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_PPARG1_AND_FOXP3_TRASDUCED_UP
Immunologic_signatures	GSE36527_CD62L_HIGH_CD69_NEG_VS_CD62L_LOW_CD69_POS_TREG_KLRG1_NEG_DN	199	21	0.000236254445606	0.00424734929518	TNFRSF18:PADI4:PLK3:SLAMF1:RNASE3:BATF:TNFAIP2:FES:SOCS1:STX1B:KCNAB3:UNC119:METRNL:HOOK2:TTYH1:IL1RL1:KY:GADD45G:CSF2RA:BMX:HEPH	http://www.broadinstitute.org/gsea/msigdb/cards/GSE36527_CD62L_HIGH_CD69_NEG_VS_CD62L_LOW_CD69_POS_TREG_KLRG1_NEG_DN
Immunologic_signatures	GSE28737_WT_VS_BCL6_KO_FOLLICULAR_BCELL_DN	199	21	0.000236254445606	0.00424734929518	CADM3:HLX:PLAU:STK32C:ATHL1:STK38L:ARHGAP9:LUM:LTB4R:HDC:SPNS3:PPP1R14A:GALM:CST7:ELMO2:HDAC10:PRKCD:RWDD2A:RNF122:GSN:SLC2A6	http://www.broadinstitute.org/gsea/msigdb/cards/GSE28737_WT_VS_BCL6_KO_FOLLICULAR_BCELL_DN
Immunologic_signatures	GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_DN	199	21	0.000236254445606	0.00424734929518	TNFRSF4:SPSB1:CELA2A:CD48:CLCF1:SMCO4:C3AR1:MMP19:BATF:NOD2:KIFC3:GADD45B:MFSD12:PLAUR:IL18RAP:TNFAIP6:CXCL3:ACSL1:F13A1:CEBPD:SLC2A6	http://www.broadinstitute.org/gsea/msigdb/cards/GSE45365_HEALTHY_VS_MCMV_INFECTION_CD8A_DC_IFNAR_KO_DN
