chr	start	end	baseMean	log2FoldChange	pvalue	padj
chr5	179233771	179234021	68.5	-1.1	1.888e-05	1.641e-04
chr17	78806929	78807179	50.7	-1.6	1.790e-05	1.641e-04
chr8	82633450	82633700	78.1	-1.4	1.789e-05	1.642e-04
chr17	60970329	60970579	4.6	3.3	1.493e-05	1.643e-04
chr1	199010686	199010936	9.7	3.3	1.744e-05	1.644e-04
chr9	34048963	34049213	95.3	-1	1.910e-05	1.644e-04
chr15	88141005	88141255	5.3	3.7	1.539e-05	1.644e-04
chr8	131007436	131007686	8.9	2.8	1.673e-05	1.644e-04
chr13	45810250	45810500	30	-2.7	1.903e-05	1.644e-04
chr9	137348080	137348330	9.1	2.5	1.733e-05	1.645e-04
chr22	51125753	51126003	5.8	3.2	1.540e-05	1.645e-04
chr18	10530914	10531164	17.6	-3.1	1.882e-05	1.645e-04
chr6	148831091	148831341	6.5	3	1.138e-05	1.646e-04
chr8	144699671	144699921	109.9	-1	1.897e-05	1.647e-04
chr8	67344610	67344860	22.3	1.6	1.898e-05	1.648e-04
chr22	44705161	44705411	6.4	2.7	1.447e-05	1.649e-04
chrX	42836045	42836295	10.9	2.5	1.769e-05	1.650e-04
chr5	118662825	118663075	19.5	-2.3	1.920e-05	1.651e-04
chr3	20227708	20227958	182.5	-1.4	1.903e-05	1.651e-04
chr3	52739819	52740069	56.4	-1.3	1.904e-05	1.652e-04
chr10	106028732	106028982	182.2	-1.3	1.905e-05	1.654e-04
chr15	54973883	54974133	3.7	4	1.454e-05	1.654e-04
chr6	10694813	10695063	76.8	-1.3	1.807e-05	1.655e-04
chr5	14558048	14558298	5.3	2.8	1.512e-05	1.655e-04
chr5	173042996	173043246	25.1	-1.6	1.908e-05	1.656e-04
chr19	11201035	11201285	110.8	-1.2	1.923e-05	1.657e-04
chr4	146401507	146401757	4.4	4.9	1.510e-05	1.658e-04
chr16	5148098	5148348	203.5	-1.2	1.911e-05	1.658e-04
chr9	83728357	83728607	4	4.1	1.460e-05	1.661e-04
chr9	100263727	100263977	32.2	-1.5	1.917e-05	1.662e-04
chr11	48015053	48015303	24.4	-2.4	2.242e-05	1.664e-04
chr1	39633605	39633855	18.4	2.4	1.938e-05	1.665e-04
chr5	179520689	179520939	12.5	2.2	1.909e-05	1.665e-04
chr2	46666737	46666987	7.6	3.1	1.523e-05	1.666e-04
chr3	184405537	184405787	5.6	3	1.539e-05	1.667e-04
chr9	131232894	131233144	9.8	2.4	1.768e-05	1.667e-04
chr17	61045849	61046099	12.5	2.6	1.915e-05	1.670e-04
chr1	244624576	244624826	26.4	1.6	1.927e-05	1.670e-04
chr7	90225742	90225992	14.5	1.8	1.835e-05	1.670e-04
chr3	169685128	169685378	18.1	-1.8	1.921e-05	1.674e-04
chr8	144691762	144692012	147.8	-1.2	1.831e-05	1.675e-04
chr3	113753080	113753330	7.6	-5.7	1.474e-05	1.675e-04
chr14	103610535	103610785	25	-5.4	2.260e-05	1.675e-04
chr3	149341695	149341945	6.2	3	1.476e-05	1.677e-04
chr14	64970337	64970587	85.5	1.3	1.941e-05	1.681e-04
chr6	31164851	31165101	58.4	-1.8	1.960e-05	1.681e-04
chr3	50402649	50402899	64.2	-1.2	1.943e-05	1.681e-04
chr9	133769091	133769341	9.2	2.5	1.718e-05	1.681e-04
chr12	30907784	30908034	168.4	-1.2	1.956e-05	1.681e-04
chr14	28295406	28295656	4.4	3.6	1.480e-05	1.681e-04
chr20	45922445	45922695	8.9	-5.4	1.792e-05	1.681e-04
chr10	74076802	74077052	37.1	-1.6	2.275e-05	1.685e-04
chr16	585568	585818	43	-1.7	1.960e-05	1.685e-04
chr1	157622933	157623183	4.7	3.8	1.538e-05	1.685e-04
chr20	42910932	42911182	8.8	2.9	1.799e-05	1.687e-04
chr15	70013844	70014094	5.7	2.8	1.451e-05	1.687e-04
chr11	97835131	97835381	29.1	-5	1.951e-05	1.688e-04
chr5	142382391	142382641	7	2.7	1.335e-05	1.688e-04
chr14	105444675	105444925	19.9	1.9	1.952e-05	1.688e-04
chr21	33919407	33919657	41	-3.1	2.283e-05	1.689e-04
chrX	131625331	131625581	11.6	2.4	1.865e-05	1.690e-04
chr19	58446665	58446915	15.3	2.7	1.956e-05	1.691e-04
chr1	229686056	229686306	17.4	-4.4	1.984e-05	1.692e-04
chr4	2470634	2470884	101.8	-1.4	1.958e-05	1.693e-04
chr1	153517551	153517801	58	1.5	1.960e-05	1.695e-04
chr1	205313106	205313356	23.7	-2.2	2.292e-05	1.695e-04
chr17	47319070	47319320	14.8	-3.6	1.973e-05	1.695e-04
chrX	11393750	11394000	10.2	4.1	1.826e-05	1.695e-04
chr5	139525449	139525699	17.6	1.7	1.963e-05	1.696e-04
chr14	103800288	103800538	163.9	-1.2	1.860e-05	1.696e-04
chr1	185409090	185409340	11.2	2.9	1.829e-05	1.697e-04
chr20	3747665	3747915	48.2	-1.9	1.984e-05	1.697e-04
chr17	59252704	59252954	44.2	2.4	1.979e-05	1.698e-04
chr12	125369441	125369691	30.6	-3.1	1.980e-05	1.700e-04
chr5	179562149	179562399	6	2.7	1.466e-05	1.702e-04
chr1	8918182	8918432	11.6	2.5	1.816e-05	1.705e-04
chr1	65361237	65361487	7	3	1.351e-05	1.705e-04
chr3	22492593	22492843	6.3	3.3	1.505e-05	1.705e-04
chr4	16239464	16239714	4.7	3.5	1.505e-05	1.705e-04
chr5	61874448	61874698	5.6	4.2	1.505e-05	1.705e-04
chr1	214776257	214776507	165.4	-1.4	1.995e-05	1.706e-04
chr2	42876636	42876886	6.1	3.1	1.608e-05	1.706e-04
chr18	12420327	12420577	8.2	2.2	1.508e-05	1.707e-04
chr1	153328025	153328275	13.4	2.4	1.991e-05	1.708e-04
chr6	117003530	117003780	9.9	2.6	1.813e-05	1.708e-04
chrX	4853875	4854125	6.6	3.1	1.611e-05	1.708e-04
chr14	105399704	105399954	13.8	2.2	1.993e-05	1.709e-04
chrX	14891254	14891504	204	-1.3	1.877e-05	1.709e-04
chr9	78818359	78818609	4.1	4.3	1.357e-05	1.709e-04
chr6	3592736	3592986	5.4	2.9	1.571e-05	1.710e-04
chr17	79116570	79116820	14.6	1.9	1.995e-05	1.710e-04
chr7	36024826	36025076	9.4	2.4	1.830e-05	1.710e-04
chr11	13319563	13319813	7.1	2.7	1.573e-05	1.712e-04
chr2	127822346	127822596	54.9	1.8	1.986e-05	1.712e-04
chr1	65640304	65640554	6.1	3.3	1.514e-05	1.712e-04
chr5	171301257	171301507	4.9	3.6	1.514e-05	1.712e-04
chr11	47498949	47499199	7.5	2.5	1.358e-05	1.712e-04
chr19	30537523	30537773	4.9	3.1	1.828e-05	1.715e-04
chrX	52089474	52089724	11.3	-3.3	1.823e-05	1.715e-04
chr2	69809985	69810235	39	-1.9	2.006e-05	1.717e-04
chr4	17578785	17579035	107	-1.4	1.995e-05	1.719e-04
chr10	133795377	133795627	36.2	1.5	1.997e-05	1.720e-04
chr22	29588521	29588771	97.4	-2.1	1.999e-05	1.722e-04
chr16	81789725	81789975	10.8	2.5	1.832e-05	1.722e-04
chr17	56595336	56595586	392.3	-1.2	2.002e-05	1.723e-04
chr16	16169835	16170085	8.1	2.9	1.743e-05	1.724e-04
chr2	85730929	85731179	17.8	-3	2.014e-05	1.724e-04
chr11	121335426	121335676	8.9	3.2	1.834e-05	1.725e-04
chr1	184836409	184836659	10.2	2.4	1.849e-05	1.725e-04
chr5	90686263	90686513	12.5	-3.6	1.992e-05	1.725e-04
chr10	81233263	81233513	3.9	3.3	1.944e-05	1.725e-04
chr18	19320535	19320785	144.1	-1.1	2.005e-05	1.726e-04
chr12	113625645	113625895	11.3	2.2	1.839e-05	1.727e-04
chr4	190579515	190579765	10.2	2.1	1.869e-05	1.727e-04
chr5	149446762	149447012	5.5	3.1	1.591e-05	1.728e-04
chr8	111686171	111686421	5.3	3.4	1.635e-05	1.729e-04
chr3	93698764	93699014	223.1	-1.2	2.011e-05	1.729e-04
chr11	32615863	32616113	7.2	3	1.593e-05	1.729e-04
chr17	59298587	59298837	4.6	3.3	1.076e-05	1.730e-04
chr19	35704894	35705144	8.5	2.5	1.638e-05	1.731e-04
chr1	70153961	70154211	6	3.3	1.596e-05	1.731e-04
chr2	150444197	150444447	72.9	-1.5	2.029e-05	1.732e-04
chr10	118502018	118502268	15.5	1.9	2.028e-05	1.733e-04
chr20	32700001	32700251	115.2	-1.3	1.912e-05	1.735e-04
chr6	16850176	16850426	5.4	2.9	1.642e-05	1.735e-04
chr5	179921177	179921427	116.8	-1.2	2.038e-05	1.735e-04
chr19	17267875	17268125	5.1	3.2	1.643e-05	1.735e-04
chr22	36851140	36851390	52.8	1.3	1.915e-05	1.735e-04
chr22	38127860	38128110	6.4	2.9	1.608e-05	1.738e-04
chr1	33862245	33862495	15.7	2.6	2.024e-05	1.739e-04
chr3	15333592	15333842	5.9	3.1	1.647e-05	1.739e-04
chr2	70270691	70270941	6.8	2.9	1.606e-05	1.741e-04
chr5	123987757	123988007	9	2.7	1.858e-05	1.742e-04
chr17	27522509	27522759	4.8	4.6	1.588e-05	1.742e-04
chr10	5120981	5121231	16.1	-5.1	1.896e-05	1.745e-04
chr11	46358397	46358647	9.1	2.4	1.798e-05	1.745e-04
chr12	27150612	27150862	6	2.7	1.611e-05	1.746e-04
chr15	56657429	56657679	26.5	1.8	2.034e-05	1.746e-04
chr4	129474156	129474406	13.7	-3	1.937e-05	1.746e-04
chr6	157187341	157187591	11.8	-4.9	1.942e-05	1.746e-04
chr1	231108777	231109027	5.3	2.8	1.869e-05	1.747e-04
chr11	68548446	68548696	36.3	-1.6	2.050e-05	1.747e-04
chr5	14696274	14696524	28.8	-2.2	2.039e-05	1.749e-04
chr5	61699675	61699925	206.1	-1.3	2.058e-05	1.749e-04
chr16	67969563	67969813	93.5	-1	2.053e-05	1.749e-04
chr3	49726464	49726714	58.7	-1.5	2.283e-05	1.750e-04
chrX	105855038	105855288	19.1	2	2.042e-05	1.751e-04
chr9	6757665	6757915	100.6	-1.3	2.057e-05	1.752e-04
chr2	9346389	9346639	9.8	2.3	1.880e-05	1.753e-04
chr2	174896943	174897193	12.9	2.1	2.033e-05	1.754e-04
chr19	40222145	40222395	4.9	4	1.560e-05	1.755e-04
chr1	36765572	36765822	45.1	-1.6	1.941e-05	1.755e-04
chr7	94139032	94139282	12.6	2	2.238e-05	1.756e-04
chr1	200984757	200985007	30.3	2	2.049e-05	1.757e-04
chr20	3389371	3389621	13.1	2.2	2.037e-05	1.757e-04
chr7	23338786	23339036	104.5	-1.4	2.064e-05	1.757e-04
chr4	140340626	140340876	6.1	2.8	1.626e-05	1.758e-04
chr13	42074706	42074956	26.2	-3.5	2.399e-05	1.759e-04
chr17	42385386	42385636	22	-1.9	2.402e-05	1.761e-04
chr19	4402320	4402570	187.9	-1.1	2.069e-05	1.761e-04
chr21	35942690	35942940	3.7	3.9	1.624e-05	1.761e-04
chr17	75959608	75959858	20.9	2.7	2.043e-05	1.761e-04
chr3	183735288	183735538	48.5	-1.3	2.070e-05	1.761e-04
chr17	38479255	38479505	19	1.6	2.058e-05	1.762e-04
chr18	59518073	59518323	13	-3.4	2.058e-05	1.762e-04
chr10	76586039	76586289	459.6	-1.2	2.058e-05	1.762e-04
chr16	87878986	87879236	11.9	-2.9	1.888e-05	1.764e-04
chr4	83956063	83956313	328.2	-1.1	1.953e-05	1.765e-04
chr5	154214959	154215209	18.7	-2.4	2.093e-05	1.767e-04
chr4	170175860	170176110	10	-3.1	1.923e-05	1.768e-04
chr19	52408135	52408385	17.5	1.9	2.054e-05	1.768e-04
chr16	23875103	23875353	4.8	4	1.619e-05	1.770e-04
chr1	53387256	53387506	14.2	2.4	1.970e-05	1.770e-04
chr2	68917183	68917433	4.8	3.6	1.577e-05	1.771e-04
chr6	27100531	27100781	199.8	-1.2	2.071e-05	1.771e-04
chr6	135376330	135376580	36.2	-1.4	2.423e-05	1.773e-04
chr1	154856515	154856765	22.6	3	2.075e-05	1.775e-04
chr8	27229450	27229700	8.8	2.7	1.916e-05	1.775e-04
chr5	95270192	95270442	44.4	-2.4	2.097e-05	1.776e-04
chr20	42086214	42086464	50.8	-1.3	1.970e-05	1.776e-04
chr6	18585304	18585554	4.6	3.6	1.642e-05	1.777e-04
chr19	17889077	17889327	16.4	1.7	2.091e-05	1.777e-04
chr3	62304562	62304812	8.5	2.4	1.696e-05	1.782e-04
chr9	95727510	95727760	9.2	2.1	1.909e-05	1.783e-04
chr3	122512531	122512781	30.8	-1.4	2.108e-05	1.785e-04
chrX	135989123	135989373	15.5	-2.8	1.950e-05	1.786e-04
chr8	145688221	145688471	71.7	-1.3	2.343e-05	1.788e-04
chr9	130672947	130673197	37.9	-2.1	2.094e-05	1.788e-04
chr19	7402355	7402605	7	3.2	1.595e-05	1.788e-04
chr14	105767343	105767593	56.3	1.2	2.094e-05	1.789e-04
chr3	72193944	72194194	20.7	2	2.274e-05	1.789e-04
chr3	138153298	138153548	13.7	2.1	2.096e-05	1.789e-04
chr16	30538645	30538895	150.2	-1.2	2.096e-05	1.790e-04
chr2	123513107	123513357	4.7	3.4	1.656e-05	1.790e-04
chr5	141255585	141255835	53.1	-2.2	2.111e-05	1.790e-04
chr10	75625682	75625932	6.8	2.5	1.600e-05	1.793e-04
chr21	45720295	45720545	18.1	1.8	2.088e-05	1.793e-04
chr11	58347044	58347294	74	-1.2	2.125e-05	1.797e-04
chr18	12403955	12404205	15	-2.6	1.964e-05	1.797e-04
chr12	55010811	55011061	5.9	3	1.567e-05	1.797e-04
chr8	70594311	70594561	4.6	3.2	1.546e-05	1.800e-04
chr9	124320259	124320509	6.6	3.3	1.267e-05	1.800e-04
chr11	19668565	19668815	5.4	2.5	1.717e-05	1.800e-04
chr20	11562695	11562945	14.7	3	2.116e-05	1.805e-04
chr10	52315067	52315317	23.6	-2.9	2.116e-05	1.805e-04
chr17	39464751	39465001	6.5	3	1.696e-05	1.807e-04
chr13	48701219	48701469	12	-2.5	2.024e-05	1.809e-04
chr1	155074742	155074992	4.5	3.9	1.679e-05	1.812e-04
chr3	193628689	193628939	16.3	2.2	2.127e-05	1.813e-04
chr18	13577375	13577625	5.5	2.9	1.582e-05	1.813e-04
chr22	45125527	45125777	9.8	2.4	1.947e-05	1.813e-04
chr11	77300624	77300874	23.6	1.8	2.140e-05	1.814e-04
chr17	55456879	55457129	23.3	2.1	2.488e-05	1.815e-04
chr11	95522857	95523107	190.3	-1.4	2.130e-05	1.816e-04
chr11	100732041	100732291	11.6	-3.9	1.983e-05	1.816e-04
chr1	61641739	61641989	19.1	-2.4	2.145e-05	1.817e-04
chr1	70819951	70820201	35.2	-1.6	2.147e-05	1.817e-04
chr7	915848	916098	109.2	-1.5	2.021e-05	1.817e-04
chr16	56701936	56702186	15	2.2	2.135e-05	1.818e-04
chrX	103195867	103196117	8.4	-2.9	1.870e-05	1.818e-04
chr19	19106584	19106834	9.4	2.7	1.966e-05	1.821e-04
chr7	7144026	7144276	43.7	-3.2	2.138e-05	1.821e-04
chr12	68024584	68024834	6.6	3.2	1.712e-05	1.821e-04
chr9	133412974	133413224	64.2	1.7	2.141e-05	1.823e-04
chr1	172442542	172442792	5.5	3.2	1.715e-05	1.823e-04
chr12	118745877	118746127	7	2.8	1.743e-05	1.824e-04
chr6	3965631	3965881	9.7	-3.5	1.963e-05	1.824e-04
chr15	93421944	93422194	21.6	-2.8	2.164e-05	1.824e-04
chr16	25037965	25038215	14.9	-3.2	2.157e-05	1.825e-04
chr1	224544434	224544684	87.5	-1.3	2.159e-05	1.825e-04
chr19	51670433	51670683	8	2.7	1.468e-05	1.827e-04
chr6	69677341	69677591	10.1	-2.4	1.974e-05	1.827e-04
chr15	90695630	90695880	9.1	-4	1.900e-05	1.827e-04
chr3	195870229	195870479	16.8	-5.4	2.136e-05	1.828e-04
chr19	10589674	10589924	38.6	1.5	2.170e-05	1.828e-04
chr21	47604772	47605022	9.6	2.6	2.001e-05	1.829e-04
chr11	19734186	19734436	51.9	1.4	2.151e-05	1.829e-04
chr11	71639826	71640076	100.1	-1.2	2.038e-05	1.829e-04
chr2	224874733	224874983	17.2	-4.4	2.182e-05	1.830e-04
chrX	15422928	15423178	12.2	-2.6	1.981e-05	1.831e-04
chr9	135769820	135770070	54	-2.2	2.044e-05	1.832e-04
chr10	103769649	103769899	15.8	-2.1	2.145e-05	1.834e-04
chr1	151170829	151171079	68.3	-1.2	2.181e-05	1.836e-04
chr16	68366482	68366732	7.4	2.8	1.647e-05	1.837e-04
chr1	33546545	33546795	32.3	1.7	2.176e-05	1.839e-04
chr20	31215031	31215281	19.9	1.7	2.179e-05	1.840e-04
chr12	50135771	50136021	59.4	-1.3	2.188e-05	1.841e-04
chr15	99409243	99409493	15.7	-2.1	2.180e-05	1.841e-04
chr5	66483242	66483492	5.5	2.9	1.653e-05	1.843e-04
chr1	111683117	111683367	29	-1.5	2.169e-05	1.843e-04
chr6	35227105	35227355	107.4	-1.1	2.170e-05	1.843e-04
chr10	64261354	64261604	3.6	3.9	1.592e-05	1.844e-04
chr5	176832887	176833137	11	2.4	2.005e-05	1.845e-04
chr6	41755188	41755438	95.9	-1.1	2.193e-05	1.845e-04
chr1	203924224	203924474	4.9	3.4	1.702e-05	1.845e-04
chrX	39992047	39992297	20.6	-2.8	2.177e-05	1.848e-04
chr6	138836084	138836334	6.5	2.5	1.309e-05	1.849e-04
chr6	146919959	146920209	6.5	3.1	1.311e-05	1.852e-04
chr3	178979139	178979389	25.9	1.7	2.185e-05	1.854e-04
chr2	196933116	196933366	29.7	1.5	2.556e-05	1.856e-04
chr12	42983352	42983602	8.2	2.6	1.667e-05	1.856e-04
chr11	3818897	3819147	318.5	-1.2	2.187e-05	1.856e-04
chr2	101944973	101945223	5.6	3	1.733e-05	1.856e-04
chr17	13379204	13379454	3.3	5.2	1.278e-05	1.858e-04
chr8	128983015	128983265	11.6	-3	2.015e-05	1.858e-04
chr8	41656030	41656280	22.2	-2.9	2.193e-05	1.860e-04
chr6	36171893	36172143	4.5	4.3	1.671e-05	1.860e-04
chr1	179858776	179859026	23.1	-3.4	2.195e-05	1.861e-04
chr4	119826091	119826341	6	2.8	1.760e-05	1.864e-04
chr8	25028905	25029155	6.9	3.1	1.789e-05	1.864e-04
chr7	28221778	28222028	99.3	-2.2	2.199e-05	1.865e-04
chr2	26235439	26235689	11.4	-2.4	2.023e-05	1.865e-04
chr15	66071864	66072114	10	-4	2.016e-05	1.865e-04
chr17	4561755	4562005	8	2.4	1.916e-05	1.865e-04
chr9	6757381	6757631	90.9	-1.4	2.204e-05	1.867e-04
chr21	35889913	35890163	5.2	2.8	2.027e-05	1.870e-04
chr1	110949896	110950146	18.8	-1.9	2.221e-05	1.870e-04
chr2	105669339	105669589	15.7	-3.5	2.198e-05	1.873e-04
chr3	50119894	50120144	12.2	2.1	2.026e-05	1.874e-04
chr15	63796076	63796326	41.6	-1.4	2.212e-05	1.874e-04
chr1	159894319	159894569	23.7	1.7	2.237e-05	1.877e-04
chr12	62605338	62605588	13.6	1.8	1.899e-05	1.877e-04
chrX	88654911	88655161	27.5	-4.3	2.592e-05	1.878e-04
chr1	28269985	28270235	5.5	3.5	1.691e-05	1.879e-04
chr10	23001266	23001516	10.6	-3.4	2.031e-05	1.879e-04
chr1	25199070	25199320	6.3	2.4	1.692e-05	1.879e-04
chr9	129893586	129893836	5	3.5	2.040e-05	1.880e-04
chr18	43407776	43408026	12.9	2.2	2.209e-05	1.881e-04
chr22	22214901	22215151	13.7	-3.5	1.906e-05	1.883e-04
chr12	20557925	20558175	3.8	4.8	2.159e-05	1.884e-04
chr8	82871419	82871669	4.7	3.6	1.743e-05	1.884e-04
chr5	76151847	76152097	6.9	2.4	1.698e-05	1.885e-04
chr6	4728306	4728556	89.4	-2	2.228e-05	1.885e-04
chr6	158313380	158313630	6	3.3	1.784e-05	1.885e-04
chr13	75149917	75150167	20.1	2.4	2.222e-05	1.891e-04
chr2	113339959	113340209	30.7	-1.9	2.614e-05	1.892e-04
chr6	157375611	157375861	4.5	3.9	1.197e-05	1.892e-04
chr12	109915451	109915701	32.2	-1.6	2.242e-05	1.895e-04
chr12	89638373	89638623	5.6	2.9	1.669e-05	1.897e-04
chr1	8877655	8877905	104.3	-1	2.245e-05	1.898e-04
chr12	110787516	110787766	9.5	2.2	2.071e-05	1.898e-04
chr19	34855818	34856068	13.5	2	2.260e-05	1.899e-04
chr12	123258656	123258906	9.8	2.2	2.066e-05	1.899e-04
chr2	83103083	83103333	26.6	2.4	2.627e-05	1.900e-04
chr1	23857821	23858071	49.9	-1.4	2.271e-05	1.901e-04
chr1	121258452	121258702	4.9	3.4	1.784e-05	1.902e-04
chr4	2933609	2933859	17	1.9	2.265e-05	1.902e-04
chr9	91919582	91919832	5.1	3.5	1.833e-05	1.904e-04
chr17	10020900	10021150	7.8	3.2	1.834e-05	1.904e-04
chr17	46024410	46024660	23.6	-1.8	2.254e-05	1.904e-04
chr15	51915749	51915999	6.9	3.4	1.806e-05	1.905e-04
chr6	43477960	43478210	36.3	-1.4	2.258e-05	1.907e-04
chr14	89642810	89643060	15.4	-3.5	2.259e-05	1.907e-04
chrX	93998531	93998781	5	3	1.722e-05	1.908e-04
chr19	1864203	1864453	38.2	1.5	2.276e-05	1.908e-04
chr13	32059375	32059625	4.4	3.8	1.514e-05	1.909e-04
chr17	64188213	64188463	8.8	2.7	2.003e-05	1.912e-04
chr16	56390343	56390593	23.2	1.5	2.279e-05	1.912e-04
chr17	45331182	45331432	24.5	1.8	2.267e-05	1.913e-04
chr5	94890714	94890964	91.4	-1.4	2.267e-05	1.913e-04
chr1	32586395	32586645	21.4	-3	2.253e-05	1.913e-04
chr1	23866236	23866486	62.9	-1.4	2.538e-05	1.913e-04
chr7	2288763	2289013	10.2	2.6	2.111e-05	1.913e-04
chr20	50073091	50073341	35.4	-2.1	2.650e-05	1.913e-04
chr2	74153861	74154111	122.7	-1.4	2.269e-05	1.913e-04
chr14	103851990	103852240	30.1	-1.5	2.282e-05	1.913e-04
chr6	15535342	15535592	6.7	3	1.729e-05	1.914e-04
chrX	129402706	129402956	56.9	1.5	2.285e-05	1.914e-04
chr8	134552462	134552712	78.4	-2.5	2.270e-05	1.915e-04
chr4	129445502	129445752	17.6	-2.6	2.271e-05	1.915e-04
chr12	104531806	104532056	44.4	1.5	2.293e-05	1.915e-04
chr2	74256891	74257141	9.9	2.8	2.089e-05	1.915e-04
chr1	203595780	203596030	57.8	-1.5	2.294e-05	1.916e-04
chr1	28212237	28212487	5.4	3.1	1.803e-05	1.917e-04
chr3	126326062	126326312	14	2	1.949e-05	1.917e-04
chr1	199660769	199661019	4.9	3.5	2.093e-05	1.920e-04
chr16	75145016	75145266	72.3	-1.1	2.300e-05	1.920e-04
chr22	46663710	46663960	23.3	1.7	2.294e-05	1.921e-04
chr2	87842159	87842409	30.5	2.1	2.295e-05	1.922e-04
chr3	57569378	57569628	16.2	-2.9	2.128e-05	1.922e-04
chr2	25529805	25530055	5.9	3.2	1.741e-05	1.924e-04
chr9	100395440	100395690	65.4	-1.3	2.287e-05	1.926e-04
chr1	38019795	38020045	37.6	-1.4	2.290e-05	1.928e-04
chr18	2857484	2857734	5.2	3	2.104e-05	1.928e-04
chr12	49759459	49759709	10.6	2.3	2.098e-05	1.928e-04
chr1	92179055	92179305	7.5	3	1.815e-05	1.929e-04
chr20	20724214	20724464	6.6	2.7	1.377e-05	1.929e-04
chr15	80269843	80270093	4.8	4	1.794e-05	1.929e-04
chr17	79008650	79008900	35.7	1.4	2.293e-05	1.929e-04
chr5	77231919	77232169	8.2	2.3	1.748e-05	1.930e-04
chr19	45859997	45860247	22.8	-3.1	2.294e-05	1.930e-04
chr5	54830363	54830613	14.6	1.8	2.185e-05	1.931e-04
chr5	110452301	110452551	5.3	2.9	1.749e-05	1.931e-04
chr17	48948828	48949078	5.2	3	1.868e-05	1.932e-04
chr3	167409203	167409453	7.9	2.4	1.573e-05	1.935e-04
chr10	25191108	25191358	33.7	-3.4	2.301e-05	1.935e-04
chr17	46048229	46048479	216.3	-1.1	2.180e-05	1.935e-04
chr1	155197284	155197534	97.8	1.2	2.303e-05	1.936e-04
chr3	14693000	14693250	160.7	-1.2	2.319e-05	1.936e-04
chr6	16729710	16729960	4.1	3.9	1.755e-05	1.936e-04
chr12	116930805	116931055	12.3	-3.1	2.303e-05	1.936e-04
chr17	2026236	2026486	7.7	2.4	2.005e-05	1.936e-04
chr12	32207086	32207336	52.2	-2.4	2.304e-05	1.936e-04
chr1	76571106	76571356	5.9	3.5	1.761e-05	1.942e-04
chr19	3521156	3521406	32.5	-1.9	2.701e-05	1.942e-04
chr12	11801865	11802115	10.8	2.1	2.154e-05	1.944e-04
chr17	43423025	43423275	9.2	2.8	2.120e-05	1.944e-04
chr1	153894947	153895197	32.1	-1.5	2.331e-05	1.947e-04
chr1	61519521	61519771	39.2	-1.7	2.320e-05	1.948e-04
chr13	99201281	99201531	7.1	2.8	1.586e-05	1.949e-04
chr7	5569368	5569618	101.8	-1.2	2.321e-05	1.950e-04
chr3	48586233	48586483	18.6	1.7	2.346e-05	1.952e-04
chr16	80625002	80625252	4.8	3.6	1.772e-05	1.952e-04
chr3	37011452	37011702	192.1	-1.4	2.341e-05	1.952e-04
chr6	36702864	36703114	5.9	3	1.773e-05	1.953e-04
chr12	4324528	4324778	40.1	2	2.330e-05	1.955e-04
chr13	31998358	31998608	9.4	2.4	2.060e-05	1.955e-04
chr11	65325688	65325938	26.5	-1.7	2.344e-05	1.956e-04
chr2	227637516	227637766	5	3	1.898e-05	1.957e-04
chr22	50629858	50630108	9.9	2.5	2.135e-05	1.957e-04
chr7	45016955	45017205	16.4	2	2.351e-05	1.961e-04
chr10	103317994	103318244	59.6	-1.7	2.338e-05	1.962e-04
chr12	46054167	46054417	10.6	-3.1	2.143e-05	1.963e-04
chr1	180893087	180893337	41	-3.1	2.735e-05	1.963e-04
chr5	18746148	18746398	31.8	-1.7	2.341e-05	1.964e-04
chr2	2060985	2061235	5	4.1	1.857e-05	1.965e-04
chr7	5229690	5229940	70.4	-1.3	2.360e-05	1.966e-04
chr8	128863729	128863979	11.1	-2.9	2.156e-05	1.966e-04
chr10	32219277	32219527	9	2.2	2.146e-05	1.966e-04
chr19	20748545	20748795	8.2	3.2	2.042e-05	1.966e-04
chr18	46467225	46467475	6.3	2.6	1.860e-05	1.967e-04
chr21	36848100	36848350	4.5	3	1.257e-05	1.969e-04
chr3	39403150	39403400	9.5	2.8	2.170e-05	1.971e-04
chr6	13814685	13814935	60.1	1.2	2.374e-05	1.971e-04
chr13	81028463	81028713	6.7	3.1	1.915e-05	1.972e-04
chr11	129234099	129234349	17	2	2.354e-05	1.973e-04
chr16	70415284	70415534	122.6	-1.1	2.378e-05	1.974e-04
chr8	103540925	103541175	29.6	2.1	2.356e-05	1.974e-04
chr10	31275026	31275276	5.8	2.9	1.753e-05	1.974e-04
chr8	124492345	124492595	10.5	2.7	2.161e-05	1.976e-04
chr16	71598812	71599062	13	2.4	2.580e-05	1.977e-04
chr14	73957834	73958084	23.5	1.8	2.763e-05	1.980e-04
chr2	101204622	101204872	4.6	3.4	1.870e-05	1.983e-04
chr2	241552345	241552595	12.4	2.4	2.382e-05	1.983e-04
chr21	31222117	31222367	7.3	3	1.899e-05	1.986e-04
chr21	34752890	34753140	25.4	1.9	2.397e-05	1.988e-04
chr19	56632778	56633028	82.4	1.4	2.250e-05	1.988e-04
chr22	26760512	26760762	19.5	1.9	2.398e-05	1.989e-04
chr6	119466349	119466599	7.1	2.7	1.905e-05	1.991e-04
chr3	185255314	185255564	6.1	2.8	1.906e-05	1.992e-04
chr21	19103174	19103424	4	3.7	1.815e-05	1.992e-04
